,business_id,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg_x,users_sum_x,review_count,stars,categories,city,state,full_address,latitude,longitude,name,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,users_sum_y,ratings_avg_y
3009,puOMffiHnNgTCXM9XPd6Dg,37,0,0,0,4.020325999,59.61166667,49,4.0,"[Thai, Restaurants]",Pittsburgh,PA,"1109 S Braddock Ave
Pittsburgh, PA 15218",40.4325714,-79.8937279,The Green Mango Noodle Hut,none,True,False,False,False,False,False,False,False,False,False,[],False,208.99,3.938123036
3010,puiWChvCK4z4LGs4qdqfWg,5,5,2,2,5.0,4.715,5,5.0,"[Optometrists, Health & Medical]",Pittsburgh,PA,"5730 Ellsworth Ave
Ste 4
Shadyside
Pittsburgh, PA 15232",40.455356,-79.93125,Shadyside Eye Associates,,,,,,,,,,,,[Shadyside],True,753.435,4.065816339
3011,puwWm1NTtjNiuHR1cQo9Tg,22,11,7,2,3.972950497,38.07833333,26,4.0,"[Bakeries, Food]",Pittsburgh,PA,"528 E Ohio St
North Side
Pittsburgh, PA 15212",40.4538727,-79.9997773,Priory Fine Pastries,,,,,,,,,,,False,[North Side],True,314.7483333,3.781153196
3012,pvGT62T6Ci1LKOS9DL42pg,17,2,2,1,4.517955801,104.98,20,4.0,"[Sandwiches, Restaurants]",Pittsburgh,PA,"12 Smithfield St
Downtown
Pittsburgh, PA 15222",40.436969,-80.0004543,Peppi's,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True,350.2116667,3.346133529
3013,pvmC7EaaSgA3aq-MAmPp3A,26,11,7,2,4.09140481,42.485,32,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"2006 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.434399,-79.9229828,Napoli Pizzeria,beer_and_wine,False,False,True,False,False,False,False,False,False,True,[Squirrel Hill],True,350.2116667,3.346133529
3014,pxh4yt-TYwk77GFL1x3z5w,10,4,4,2,3.278322337,17.68333333,11,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"565 Lincoln Ave
Bellevue
Pittsburgh, PA 15202",40.4964326,-80.057809,Grille 565,none,True,False,False,False,False,False,False,False,False,False,[Bellevue],True,271.41,4.078829078
3015,pz6Zxu_Lw9YmJMjFn2SXmw,4,1,1,0,3.033818325,4.238333333,6,3.0,"[Restaurants, Italian]",Aspinwall,PA,"8 Brilliant Ave
Aspinwall
Aspinwall, PA 15215",40.4892337,-79.900994,Francos Italian Restaurant,full_bar,False,False,False,False,True,False,False,False,False,,[Aspinwall],True,51.93166667,4.784588722
3016,pzys59fEt1S8T_Ed0BRhvA,5,1,1,1,4.494949495,7.92,5,4.0,"[Gas & Service Stations, Food, Automotive, Convenience Stores, Sandwiches, Restaurants]",Pittsburgh,PA,"73 E Carson St
South Side
Pittsburgh, PA 15219",40.4308891296,-80.001373291,American Natural,none,,,,,,,,,,False,[South Side],True,13.73166667,5.0
3017,q19XuU23LSZsFyR2-3IC_w,16,15,13,3,2.848294772,44.37333333,19,3.5,"[Wine Bars, Bars, Nightlife]",Pittsburgh,PA,"5884 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",40.457682,-79.9279112,Open Bottle Bistro,full_bar,False,False,False,False,True,False,False,False,False,,[Shadyside],False,753.435,4.065816339
3018,q5FFt8wVxtkk-MrOodZKpw,11,2,1,0,4.641283181,32.52333333,14,5.0,"[Landmarks & Historical Buildings, Public Services & Government]",Pittsburgh,PA,"6th St
Downtown
Pittsburgh, PA 15272",40.4445046084,-80.0029361226,Roberto Clemente Bridge,,,,,,,,,,,,[Downtown],True,208.99,3.938123036
3019,q5g_zeAdwsZQp0p9GPnTJw,8,7,6,4,3.314970836,7.715,10,3.5,"[Pizza, Restaurants]",Castle Shannon,PA,"329 Mt. Lebanon Blvd
Castle Shannon, PA 15234",40.3695859,-80.0348341,Nick's Pizza,none,False,False,False,False,False,False,False,False,False,True,[],True,271.41,4.078829078
3020,q6FZbqlnTL9wAP3XND5XbQ,10,4,3,1,4.127065527,8.775,12,4.5,"[Art Supplies, Shopping, Arts & Crafts]",Pittsburgh,PA,"5603 Hobart St
Squirrel Hill
Pittsburgh, PA 15217",40.4329588,-79.9273235,Artist & Craftsman Supply,,,,,,,,,,,,[Squirrel Hill],True,350.2116667,3.346133529
3021,q8823a9cPH5CZMn1998Ccg,3,1,1,0,2.649642005,3.491666667,5,2.5,"[Hotels & Travel, Tours]",Pittsburgh,PA,"842 Jacksonia St
North Side
Pittsburgh, PA 15233",40.456693,-80.017448,Molly's Trolleys,,,,,,,,,,,,[North Side],True,753.435,4.065816339
3022,q8gMtdP7qPEh3nLuxW1fog,4,1,1,0,3.331261426,9.116666667,5,3.0,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",Homestead,PA,"133 W 8Th Ave
Homestead
Homestead, PA 15120",40.405715,-79.9130629,Walgreens,,,,,,,,,,,,[Homestead],True,753.435,4.065816339
3023,q95WN1MTI-PFM_NVEfHhyA,62,21,14,2,3.077364251,94.445,78,3.0,"[Restaurants, Italian]",Pittsburgh,PA,"3716 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.44133,-79.956892,Joe Mama's Italian Deluxe,full_bar,True,False,False,False,False,False,False,False,False,False,[Oakland],False,753.435,4.065816339
3024,q9KLwPdSatWBAlIxSArTTA,27,11,11,5,3.049158509,38.82,34,3.0,"[American (New), Restaurants]",Downtown,PA,"530 William Penn Pl
Downtown
Downtown, PA 15219",40.440592,-79.996589,Speakeasy,full_bar,False,False,False,False,True,False,False,False,False,False,[Downtown],True,94.96833333,2.932117723
3025,qA1PXTv0snTO1gpNPm-Jfw,23,10,8,3,3.062946938,55.47,26,3.0,"[Hardware Stores, Shopping, Nurseries & Gardening, Appliances, Home & Garden]",Pittsburgh,PA,"400 N Highland Ave
East Liberty
Pittsburgh, PA 15206",40.4651804861,-79.9220609665,The Home Depot,,,,,,,,,,,,[East Liberty],True,51.035,2.53505764
3026,qABKRj1ggJmtvrL9FMFtuA,3,1,1,1,5.0,3.0,3,5.0,"[Health & Medical, Dentists, General Dentistry]",Pittsburgh,PA,"6314 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4377696,-79.9186334,"Gleason Paul J, DMD",,,,,,,,,,,,[Squirrel Hill],True,86.91166667,3.108520145
3027,qCdhI4LCUIuzbLKt6znEFg,21,10,10,8,3.51359053,22.81,28,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"381 N Shore Dr
North Side
Pittsburgh, PA 15212",40.4458370011,-80.0113584101,Asiago's,full_bar,False,False,False,False,False,False,False,False,False,False,[North Side],True,69.35,3.561451574
3028,qCg90xkk0VgdNF6IirZEPA,15,3,3,0,2.745710077,41.86166667,20,3.0,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"531 Grant St
Downtown
Pittsburgh, PA 15219",40.4398413,-79.9965835,Bruegger's Bagels,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True,350.2116667,3.346133529
3029,qCpd4c57U0LI7LKdAsCPbQ,7,2,1,0,4.714810924,6.346666667,10,4.5,"[Veterinarians, Pets]",Pittsburgh,PA,"2205 Penn Ave
Strip District
Pittsburgh, PA 15222",40.452545,-79.982331,Penn Animal Hospital,,,,,,,,,,,,[Strip District],True,271.41,4.078829078
3030,qCt0n6_JHHdiNCmSu4xoDA,9,2,0,0,3.061627511,14.685,10,3.5,"[Peruvian, Restaurants]",Pittsburgh,PA,"500 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.4414035988,-80.0034166834,AJ's Inca Peruvian Restaurant,,True,False,False,False,False,False,False,False,False,True,[Downtown],False,208.99,3.938123036
3031,qE5Q3Yj2Up3wewsh1NsTuA,55,18,13,7,3.860870975,92.54,61,4.0,"[Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"2350 Noblestown Rd
Ste 13
West End
Pittsburgh, PA 15205",40.4271652,-80.0557015,Eggs-R-Us,none,False,False,True,False,False,False,False,False,False,False,[West End],True,24.87666667,3.571151012
3032,qFY39MzKFQcT6dx56vqb7Q,2,1,1,0,2.94025974,6.416666667,4,2.5,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA,"3147 Banksville Rd
Banksville
Pittsburgh, PA 15216",40.399287,-80.0445746,Subway,,,,,,,,,,,,[Banksville],True,100.775,3.641511618
3033,qGu4WeaguWt7Gp075ajq-g,14,5,4,3,3.762111118,25.76833333,14,3.5,"[Hotels & Travel, Event Planning & Services, Hotels]",West Homestead,PA,"401 West Waterfront Dr
Homestead
West Homestead, PA 15120",40.403833,-79.921109,Courtyard Pittsburgh West Homestead/Waterfront,,,,,,,,,,,,[Homestead],True,314.7483333,3.781153196
3034,qHEZCMNrGxadWGjluAfNTw,9,2,2,2,2.705141939,12.44666667,11,3.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"403 Semple St
Oakland
Pittsburgh, PA 15213",40.4370186,-79.9548451,Bootleggers,full_bar,False,False,False,False,False,False,False,False,False,,[Oakland],True,197.6683333,3.953980152
3035,qIS1_yeG1DikxOFBHVyT-w,10,0,0,0,2.538461538,8.84,10,2.5,"[Restaurants, Italian]",Pittsburgh,PA,"5860 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4379499,-79.9206186,Lilly's Gourmet Pasta Express,none,False,False,False,False,False,False,False,False,False,True,[Squirrel Hill],False,11.08833333,4.573275214
3036,qK1ZPzQF0Nob_dT2_G8w6Q,7,6,3,2,3.38374356,14.55833333,7,4.0,"[Food, Creperies, Food Trucks, Restaurants]",Pittsburgh,PA,"Bigelow Blvd & Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4439607709,-79.9542873063,Pgh Crepes,,,,,,,,,,,,[Oakland],True,39.17833333,3.224486323
3037,qKqld7dwt00qW938tRTSjA,28,6,4,1,3.642850315,34.87333333,33,3.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"4715 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.4618764521,-79.9494252238,Oh! Yogurt,,,,,,,,,,,,[Bloomfield],True,753.435,4.065816339
3038,qM1kLyu2xAiFZdgnbTyHjA,12,4,3,3,3.932706737,21.10166667,16,4.0,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,"2526 E Carson St
South Side
Pittsburgh, PA 15203",40.427256,-79.9687469,Excuses Bar & Grill,full_bar,False,False,True,False,False,False,False,False,False,False,[South Side],True,39.17833333,3.224486323
3039,qMWWQpMiMcV8jz_57cBB0w,224,74,56,32,3.810826031,364.03,276,4.0,"[Breakfast & Brunch, American (New), Restaurants]",Pittsburgh,PA,"3811 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4670725,-79.9641251,Coca Cafe,none,True,False,False,False,False,False,False,False,False,False,[Lawrenceville],True,92.73,4.079226428
3040,qMcgzoz_dFD8XHPNUjeK0Q,42,13,11,7,3.918049901,63.86,56,4.0,"[Thai, Cambodian, Restaurants]",Pittsburgh,PA,"2350 Noblestown Rd
West End
Pittsburgh, PA 15205",40.4271652,-80.0557015,Angkor Restaurant,none,False,True,False,False,False,False,False,False,False,False,[West End],True,314.7483333,3.781153196
3041,qQkEmvb5uKcPFPGxx5WQqQ,25,10,8,4,2.906518875,43.00333333,25,2.5,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"223 Atwood St
Oakland
Pittsburgh, PA 15213",40.4408472,-79.9573005,Garage Door Saloon,full_bar,False,False,True,False,False,False,False,False,False,,[Oakland],True,94.96833333,2.932117723
3042,qUJbCo-xJ9A4nE6nXMOwIg,0,0,0,0,4.988573521,45.50833333,5,4.0,"[Active Life, Restaurants]",Pittsburgh,PA,"2305 E Carson St
South Side
Pittsburgh, PA 15203",40.4283162,-79.9727834,Shootz Cafe & Billiards,full_bar,,,,,,,,,,False,[South Side],False,753.435,4.065816339
3043,qUeBDN0D8SC93KeAHhiL-g,92,33,25,13,4.550948265,129.1833333,101,4.5,"[Restaurants, Italian]",Pittsburgh,PA,"804 E Warrington Ave
Allentown
Pittsburgh, PA 15210",40.4216133,-79.9934293,Alla Famiglia,full_bar,False,True,False,False,True,True,False,False,False,False,[Allentown],True,57.185,3.320101425
3044,qV5kmptGcVjqwSzbbjWxKA,0,0,0,0,4.635220126,9.54,5,4.0,"[Cafes, Restaurants]",Pittsburgh,PA,"104 43rd St
Lawrenceville
Pittsburgh, PA 15201",40.472735,-79.9632647,River Moon Cafe,,,,,,,,,,,False,[Lawrenceville],False,94.96833333,2.932117723
3045,qXDOMgynPeqe8yFcxLZH-Q,24,4,2,1,3.821093068,47.725,27,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"151 Bakery Sq Blvd
Larimer
Pittsburgh, PA 15206",40.4563601,-79.9150946,The Coffee Tree Roasters,,,,,,,,,,,,[Larimer],True,208.99,3.938123036
3046,qZx2UrU5j1r65dpBEQfNGA,3,1,0,0,3.018355946,4.176666667,4,3.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,"1637 Braddock Ave
Pittsburgh, PA 15218",40.4259205,-79.8893553,Laundry Room Towne Cleaners,,,,,,,,,,,,[],True,208.99,3.938123036
3047,q_2HooHFCE9wAwmXQPkuyg,95,26,19,11,3.856234325,213.3216667,127,4.0,"[Vegetarian, Mediterranean, Vegan, Restaurants]",Pittsburgh,PA,"5878 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378199,-79.9199427,Aladdin's Eatery- Pittsburgh- Squirrel Hill,beer_and_wine,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],True,350.2116667,3.346133529
3048,q_BKmbdlYfQJroJVHfYMUQ,74,18,14,6,3.789682095,133.845,83,4.0,"[Restaurants, Italian]",Pittsburgh,PA,"500 E N Ave
North Side
Pittsburgh, PA 15212",40.4566092,-80.0015054,Legends North Shore,none,True,False,False,False,False,False,False,False,False,True,[North Side],True,350.2116667,3.346133529
3049,q_CxEcRcAR5LVU8ZzftVDQ,20,5,1,0,3.347634278,30.22333333,21,3.5,"[Seafood, Restaurants, Italian]",Pittsburgh,PA,"100 5th Ave
Downtown
Pittsburgh, PA 15222",40.4414023,-80.0027797,La Cucina Flegrea,full_bar,True,False,False,False,False,False,False,False,False,False,[Downtown],False,51.035,2.53505764
3050,qemCNgjeYGcFsRwxW9x4xw,59,24,15,6,3.628561009,77.69333333,72,3.5,"[Bars, Pizza, Nightlife, Restaurants]",Pittsburgh,PA,"307 Beverly Rd
Pittsburgh, PA 15216",40.3886105,-80.0499034,Bado's Pizza Grill And Ale House,full_bar,True,False,False,False,False,False,False,False,False,True,[],True,753.435,4.065816339
3051,qfE56Noi-gtgy0WcSMtfIA,3,2,1,1,3.671559633,2.725,3,3.5,"[Tires, Automotive, Auto Repair, Oil Change Stations]",Pittsburgh,PA,"3349 Library Rd
Pittsburgh, PA 15234",40.3685959,-80.011746,Mr. Tire Auto Service Centers,,,,,,,,,,,,[],False,208.99,3.938123036
3052,qfL7ZFkxqDZOPIaVVfT3Aw,7,5,3,1,3.43190267,19.72666667,6,3.0,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Children's Clothing]",Homestead,PA,"560 E Waterfront Dr
Homestead
Homestead, PA 15120",40.412712,-79.906061,Old Navy,,,,,,,,,,,,[Homestead],True,207.7816667,3.384634512
3053,qg14DV1nQgYY_b_Pm3a6lw,15,6,4,2,3.441111044,27.72166667,20,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"417 S Craig St
Oakland
Pittsburgh, PA 15213",40.444591539,-79.9485508496,Starbucks,,,,,,,,,,,,[Oakland],True,207.7816667,3.384634512
3054,qicXiOKmN-GFubYuiPAFKg,7,3,1,1,4.28117207,10.69333333,10,4.0,"[Hair Salons, Hair Stylists, Beauty & Spas]",Pittsburgh,PA,"1100 Liberty Ave
Ste 1017
Downtown
Pittsburgh, PA 15222",40.4442424,-79.9924126,Sognatore,,,,,,,,,,,,[Downtown],True,350.2116667,3.346133529
3055,qjRPPXpfQ9a8ZHk5sXvBCg,4,1,1,0,4.700331126,4.026666667,4,5.0,"[Shopping, Home Decor, Home & Garden]",Pittsburgh,PA,"2016 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4342212,-79.9230271,Global Market Retail,,,,,,,,,,,,[Squirrel Hill],True,92.73,4.079226428
3056,qlL_IhGgqavbLvoNZ9jNWg,8,4,3,3,1.517799353,7.725,8,1.5,"[Pizza, Restaurants]",Pittsburgh,PA,"4635 Centre Ave
Oakland
Pittsburgh, PA 15213",40.4524104,-79.9506684,Pizza Bellagio,,,,,,,,,,,,[Oakland],True,207.7816667,3.384634512
3057,qnObfZkpvnsZv1l8zScrdA,6,2,2,1,4.131858407,5.65,6,4.0,"[Bars, American (New), Restaurants, Sports Bars, Nightlife]",Pittsburgh,PA,"4214 Steubenville Pike
Pittsburgh, PA 15205",40.4398923,-80.0891611,Fireside Inn,full_bar,False,False,False,False,False,False,False,False,False,False,[],True,100.775,3.641511618
3058,qp2rCB-qR-07G7oDbGOpOA,7,2,0,0,1.984091824,16.55333333,6,1.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"Edgewood Towne Ctr
Pittsburgh, PA 15203",40.4262299749,-79.8881149292,Eat 'n Park Restaurants,none,False,False,False,False,False,False,False,False,False,False,[],True,31.76333333,4.350718858
3059,qpbo_9bePjV9kjVZT8QeIg,13,4,2,2,3.707328201,29.225,15,3.0,"[Food, Do-It-Yourself Food, Grocery]",Pittsburgh,PA,"4605 Centre Ave
Oakland
Pittsburgh, PA 15213",40.4521293,-79.9517924,Bombay Food Market,,,,,,,,,,,,[Oakland],True,18.66666667,4.178571429
3060,qr9Ls_TjVVQxF4m_PasHEQ,3,2,2,1,5.0,2.905,3,5.0,"[Barbers, Beauty & Spas]",Pittsburgh,PA,"4 Stotz Ave
Pittsburgh, PA 15205",40.4346432,-80.0663641,Bob's Barber Shop,,,,,,,,,,,,[],True,92.38,3.275257992
3061,qwTyzSqKySl5CmJLRtuJNw,2,0,0,0,3.174836601,3.06,3,3.5,"[Pet Groomers, Pet Services, Pets]",Pittsburgh,PA,"1124 S Braddock Ave
Pittsburgh, PA 15218",40.4321638,-79.8936966,Paws-Itively Pets,,,,,,,,,,,,[],True,227.1,2.724680757
3062,qyhPxxBV2RUt0YXgcrnBSQ,4,2,1,1,2.461112819,10.84333333,4,3.5,"[Automotive, Auto Parts & Supplies]",Pittsburgh,PA,"208 Penn Ave
Pittsburgh, PA 15221",40.4459575,-79.8924041,Autozone,,,,,,,,,,,,[],True,14.33333333,3.558139535
3063,qylwlQOVkj-Dwqr5n2Fd9A,76,46,39,16,4.218680173,100.695,86,4.5,"[Mexican, Restaurants]",Pittsburgh,PA,"1925 E Carson St
South Side
Pittsburgh, PA 15203",40.428832,-79.9780571,La Palapa,none,True,False,False,False,False,False,False,False,False,False,[South Side],True,753.435,4.065816339
3064,qystjlmQDxc1oPQsYtsj6w,7,3,3,0,4.204971119,9.521666667,6,4.5,"[Breakfast & Brunch, Sandwiches, Restaurants]",Pittsburgh,PA,"713 Main St
Sharpsburg
Pittsburgh, PA 15215",40.4945477,-79.9347661,Club Sandwich & Deli,none,False,False,True,False,False,False,False,False,False,False,[Sharpsburg],True,207.7816667,3.384634512
3065,r-UHvVqm2vptXMiab5KYBQ,2,0,0,0,5.0,7.12,5,4.5,[Local Services],Pittsburgh,PA,"5 Gateway Ctr
Strip District
Pittsburgh, PA 15222",40.44756,-79.99086,United Steelworkers,,,,,,,,,,,,[Strip District],True,271.41,4.078829078
3066,r-_R6lG3HWU8WYw0Zk23fA,25,14,14,5,4.079947463,58.37166667,28,4.0,"[Bakeries, Food, Cafes, Desserts, Restaurants]",Pittsburgh,PA,"2612 E Carson St
South Side
Pittsburgh, PA 15203",40.4273732,-79.9681119,Bartram House Bakery,none,True,False,False,False,False,False,False,False,False,False,[South Side],True,47.99333333,4.196763439
3067,r0kyBgik60QjmXoK0xk2ug,5,1,1,0,5.0,4.545,6,5.0,"[Photographers, Event Planning & Services]",Pittsburgh,PA,"Pittsburgh, PA 15205",40.4417703,-80.0870155,Mandy Fierens Photography,,,,,,,,,,,,[],True,314.7483333,3.781153196
3068,r1II4XLr7CxhUYmkxAj4CQ,5,3,1,0,4.063417748,15.66333333,5,4.0,"[Lingerie, Shopping, Fashion]",Pittsburgh,PA,"540 S 27th St
South Side
Pittsburgh, PA 15203",40.427953,-79.966782,Aerie,,,,,,,,,,,,[South Side],True,68.815,3.150233718
3069,r39QI50sfpVK1XpBVJpAIA,36,10,7,1,3.497419873,58.13666667,38,3.5,"[Dive Bars, Bars, Nightlife, Dance Clubs]",Pittsburgh,PA,"4016 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4690638337,-79.9616695907,Belvedere's,full_bar,False,False,True,False,False,False,False,False,False,,[Lawrenceville],True,350.2116667,3.346133529
3070,r3hyYcAUeZ3--61GS1AMPQ,8,1,0,0,4.077455236,24.57333333,8,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"100 Wood St
Downtown
Pittsburgh, PA 15222",40.4377928,-80.001912,Osteria 100,,False,False,False,False,False,False,False,False,False,,[Downtown],False,208.99,3.938123036
3071,r58I7iI0EAMkvhcyarwnvA,2,2,2,1,5.0,1.905,3,3.5,"[Property Management, Home Services, Real Estate, Apartments]",Pittsburgh,PA,"5825 Bartlett St
Squirrel Hill
Pittsburgh, PA 15217",40.436348,-79.921667,Marvista Rentals,,,,,,,,,,,,[Squirrel Hill],True,197.6683333,3.953980152
3072,r8BwdblCW-ZUES37BL0khw,17,5,5,3,4.761351535,17.215,17,4.5,"[Burgers, Breakfast & Brunch, Diners, Restaurants]",McKees Rocks,PA,"719 Broadway Ave
McKees Rocks, PA 15136",40.472505,-80.074153,Broadway Brunch,none,False,False,False,False,False,False,False,False,False,False,[],True,133.095,3.177304432
3073,r8jeeS3k_diihMDSu9IjlA,123,49,36,17,4.462539249,236.7366667,150,4.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"103 Capital Ave
Beechview
Pittsburgh, PA 15226",40.405245,-80.018538,Fiori's Pizzaria,none,False,False,True,False,False,False,False,False,False,False,[Beechview],True,350.2116667,3.346133529
3074,r9rub_ajcb-3yYsYYD5apw,241,138,110,55,4.181848362,351.4283333,262,4.0,"[Food, Beer, Wine & Spirits, Restaurants, Pizza, Italian]",Pittsburgh,PA,"139 7th St
Downtown
Pittsburgh, PA 15222",40.4435995,-80.0003448,Proper Brick Oven & Tap Room,full_bar,True,False,False,False,False,False,False,False,False,False,[Downtown],True,350.2116667,3.346133529
3075,rB2e216-BskMVJ3mrnPvFg,14,5,3,1,3.347361749,52.59166667,16,3.5,"[Kitchen & Bath, Shopping, Appliances, Home & Garden]",Pittsburgh,PA,"1725 Penn Ave
Strip District
Pittsburgh, PA 15222",40.4502675,-79.9855993,In The Kitchen,,,,,,,,,,,,[Strip District],True,24.87666667,3.571151012
3076,rB6IWv6mW2IVjvgfvNGdHg,123,62,43,17,3.616184444,179.205,132,3.5,"[Mexican, Restaurants]",Pittsburgh,PA,"2031 Penn Ave
Strip District
Pittsburgh, PA 15222",40.4516855,-79.9833236,Casa Reyna,full_bar,True,False,False,False,False,False,False,False,False,False,[Strip District],True,79.18166667,4.12646025
3077,rBRTxQBjcD4B6vCeDJMFPQ,30,9,8,4,4.072187059,31.86166667,33,4.0,"[Nightlife, Irish, Bars, Restaurants]",Carnegie,PA,"215 E Main St
Carnegie
Carnegie, PA 15106",40.40867,-80.085279,Riley's Pour House,full_bar,True,False,False,False,False,False,False,False,False,False,[Carnegie],True,10.75166667,4.255929313
3078,rBfBuT0yK7ypKiR8YeV-Lg,2,1,0,0,3.313664596,2.146666667,3,2.5,"[Shopping, Luggage]",Pittsburgh,PA,"966 Freeport Rd
Pittsburgh, PA 15238",40.4873357,-79.8819958,Specialty Luggage,,,,,,,,,,,,[],True,94.96833333,2.932117723
3079,rDCKfDyo1SPNAyXnUekryg,3,0,0,0,5.0,2.17,3,5.0,"[Tattoo, Beauty & Spas]",Pittsburgh,PA,"4504 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4722799,-79.9590026,Body Shop Tattoo & Apparel,,,,,,,,,,,,[Lawrenceville],False,753.435,4.065816339
3080,rDgiBah58fc6AfVD58m2mw,7,2,2,2,2.919032108,14.32666667,8,3.0,"[Cafes, Restaurants]",Pittsburgh,PA,"818 5th Ave
The Hill District
Pittsburgh, PA 15219",40.4387014,-79.992011,Cafe Fifth Ave,full_bar,False,False,False,False,False,False,False,False,False,False,[The Hill District],True,350.2116667,3.346133529
3081,rE0-KhjcOQOWIaiybjsDZw,154,48,35,9,3.699096408,272.2466667,167,3.5,"[Arts & Entertainment, Nightlife, Jazz & Blues, Gastropubs, American (New), Restaurants]",Pittsburgh,PA,"422 Foreland St
North Side
Pittsburgh, PA 15212",40.4544265,-80.0010731,James Street Gastropub & Speakeasy,full_bar,True,False,False,False,False,False,False,False,False,False,[North Side],True,92.73,4.079226428
3082,rEKBr81s19Soh3dYj4bcGQ,5,2,2,2,1.77704918,8.133333333,6,2.5,"[Italian, Pizza, Chicken Wings, Restaurants]",Pittsburgh,PA,"1219 Federal St
North Side
Pittsburgh, PA 15212",40.4563367,-80.0071993,Pizza Hut,,,,,,,,,,,True,[North Side],True,160.9266667,4.12784291
3083,rEpubmz577MOhpDmWPH1uw,16,3,2,0,3.379293939,17.515,18,3.0,"[Thai, Restaurants]",Pittsburgh,PA,"1034 Freeport Rd
Pittsburgh, PA 15238",40.4869455,-79.8857437,Thai Place Restaurant,full_bar,True,False,False,False,False,False,False,False,False,False,[],True,100.775,3.641511618
3084,rFanLCcrd-KezmRa9Uwtaw,0,0,0,0,4.0625,8.32,3,4.5,[Restaurants],Bellevue,PA,"172 Lincoln Ave
Bellevue
Bellevue, PA 15202",40.49123,-80.0474317,Mojo Bistro,none,,,,,,,,,,,[Bellevue],False,160.9016667,3.301871744
3085,rIXJc6DiSNGZh9c1_qHApA,8,3,1,1,3.407441688,9.003333333,12,4.0,"[Specialty Schools, Education, Cooking Schools]",Pittsburgh,PA,"309 E Carson St
South Side
Pittsburgh, PA 15203",40.4296127,-79.9973947,Gaynor's School of Cooking,,,,,,,,,,,,[South Side],True,197.6683333,3.953980152
3086,rKlRQHQD2fkOIPkuZvFruA,2,0,0,0,5.0,6.68,4,4.5,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA,"210 6th St
Downtown
Pittsburgh, PA 15222",40.4424141,-80.0020455,Fraley's Robot Repair,,,,,,,,,,,,[Downtown],False,350.2116667,3.346133529
3087,rM-yscH8mBLYvpWnmvuPMw,7,5,4,1,2.343865808,8.545,7,2.0,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"219 S Highland Ave
Shadyside Plaza
Shadyside
Pittsburgh, PA 15206",40.458335,-79.924717,Supercuts,,,,,,,,,,,,[Shadyside],True,3.245,2.762711864
3088,rM2u39FtdD7WZPaTgmRS9Q,11,5,5,3,3.537418709,33.31666667,15,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"114 Grant Ave
Millvale
Pittsburgh, PA 15209",40.4782692,-79.9697234,Grant Bar,full_bar,True,False,False,False,False,False,False,False,False,False,[Millvale],True,350.2116667,3.346133529
