,business_id,latitude_x,longitude_x,clusters,review_count,stars,categories,city,state
3150,63rmr1oM0BbAXcUfNEaieQ,40.4343522,-80.0053102,13,103,3.5,"[Steakhouses, Restaurants, Brazilian]",Pittsburgh,PA
3151,6RUuRM5W-F7Snu_4LCQ8lQ,40.441129,-79.9979351,4,10,4.0,"[Departments of Motor Vehicles, Public Services & Government]",Pittsburgh,PA
3152,BItKYpyJNZFMSEs9yh7mJA,40.471085,-80.089003,519,11,3.5,"[Restaurants, Italian]",Stowe Township,PA
3153,C7pxayTvq-JwnModz-6lxQ,40.453845,-79.980478,32,14,4.0,"[Food, Breakfast & Brunch, Belgian, Food Trucks, Restaurants]",Pittsburgh,PA
3154,LMq79iPHEEXGxsPYvk4MdA,40.429153,-79.9516076,520,23,5.0,"[Automotive, Body Shops]",Pittsburgh,PA
3155,LUUDRq1dvAPSCiOWwexMUQ,40.4101548,-79.9022238,181,6,3.5,"[Department Stores, Fashion, Shopping]",Homestead,PA
3156,Lmu8vPd4dZ6vmuK0Z8I--w,40.4239733,-79.9782558,222,10,3.5,"[American (New), Restaurants]",Pittsburgh,PA
3157,PQWrBAXEVtC5Q9eqdyl87w,40.4516866,-79.9319237,25,11,3.0,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA
3158,R8AgqxryV5iLk45lvIPozQ,40.4412329,-79.957026,2,22,3.5,"[Mexican, Restaurants]",Pittsburgh,PA
3159,TBvAoLn5Js8z8M9eMtPHBw,40.4278926,-79.9652548,15,6,2.0,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA
3160,VJe-sf7dBY6GRGO6TcqzTA,40.4567693,-79.9292802,3,59,3.5,"[Hair Salons, Men's Hair Salons, Hair Stylists, Beauty & Spas]",Pittsburgh,PA
3161,W25mXeVDTHBIXAidJrwHPg,40.4730851446,-79.9621242835,409,5,4.0,"[Auto Repair, Automotive]",Pittsburgh,PA
3162,gQcA3hv40LZUnOXZraw18w,40.4256866,-79.9750185,521,3,3.5,"[Local Services, Self Storage]",Pittsburgh,PA
3163,gbTYxxfAHVjQ0jEg6QfZmg,40.4507558,-79.9851419,32,8,3.0,"[Greek, Restaurants]",Pittsburgh,PA
3164,nEDIL55gxABfqbRy94AmMw,40.457183,-79.8942299,522,9,4.0,"[Movers, Local Services, Home Services, Self Storage]",Pittsburgh,PA
3165,rm3Qa9_nBpU80B0nEpjB6g,40.4150202,-79.9200194,523,4,3.0,"[Active Life, Hiking]",Pittsburgh,PA
3166,xq6DZid0uWtiBqehmhD9GA,40.4510098,-79.9345891,25,3,3.5,"[Children's Clothing, Fashion, Shopping, Home Decor, Home & Garden, Women's Clothing]",Pittsburgh,PA
3167,yCyLqBX3aujcR0SeIuxSWw,40.4406579465,-80.001993258,4,34,3.5,"[Fast Food, Mexican, Restaurants]",Pittsburgh,PA
3168,zCakYVI_12V43wFpNjcsqg,40.4505333,-79.9345149,25,3,2.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
3169,-Fw9yVzf-G5Awk3pZI_HNQ,40.4406105,-79.9586239,2,21,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA
3170,-f7DAEshJrKyOkHJhNPQ3g,40.4406105,-79.9586239,2,21,4.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA
3171,04ogq23JnzauhezrWEXG_g,40.4215163,-80.0297296,144,48,4.0,"[Caterers, Event Planning & Services, Barbeque, Restaurants]",Pittsburgh,PA
3172,0QkkNagJaWllynycTF-fRQ,40.4513619074,-79.93359755,25,159,2.5,"[Mexican, Restaurants]",Pittsburgh,PA
3173,1mCFRovRzuNNgXNf_YDhkw,40.45209,-79.93223,25,11,4.0,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA
3174,CKoH7hdT4HNykFg0scBImw,40.4409738,-79.9581686,2,4,4.0,[Nightlife],Pittsburgh,PA
3175,CgGT6sr4OCF2BHYngOIqlw,40.383607,-79.904493,176,3,5.0,"[Pet Services, Pet Boarding/Pet Sitting, Pets]",Homestead,PA
3176,DZ11986Sfe4vMo9Y3fHZ3g,40.452067,-79.950553,3,6,3.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA
3177,FFX46wxMJBmlWdOxgLTdmg,40.4428606,-80.0025287,4,22,3.5,"[Restaurants, Italian]",Pittsburgh,PA
3178,Nui7Cnhrhrm4Ar2rcSHbIA,40.4707828,-79.9602498,10,306,3.5,"[Bars, American (New), Cocktail Bars, Nightlife, Restaurants]",Pittsburgh,PA
3179,S6_IpnAJC-jyYoaJ_v5HYQ,40.465036,-79.9418579,99,4,4.0,"[Used, Vintage & Consignment, Fashion, Shopping]",Pittsburgh,PA
3180,lX2b6CAQph78Z3jzNWHJAA,40.4262562,-79.9398837,116,6,3.5,"[Hair Salons, Hair Removal, Beauty & Spas]",Pittsburgh,PA
3181,qXDOMgynPeqe8yFcxLZH-Q,40.4563601,-79.9150946,60,27,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA
3182,yWVY1Bq19lDxu3BP7_96EQ,40.451668,-79.932915,25,125,4.0,"[Bakeries, Food, Desserts]",Pittsburgh,PA
3183,3X2vdOhvoCuyrpEsPxfzzg,40.428108,-79.973988,15,5,4.0,"[American (New), Mexican, Restaurants]",Pittsburgh,PA
3184,79Z0VidcBIBCi7-hNCLmSA,40.4289706,-79.9850734,15,8,5.0,"[Local Services, Musical Instrument Services, Guitar Stores]",Pittsburgh,PA
3185,9aw0t0rlACKkMaxsX0KlKA,40.3959782,-80.0464983,186,7,3.5,"[Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants]",Pittsburgh,PA
3186,A-oESW41yq5QpfNvrooRwQ,40.4287953395,-79.988044789,15,5,5.0,"[Tattoo, Beauty & Spas]",Pittsburgh,PA
3187,Bg61jOnSCZGiNSXtKoThVQ,40.4454671,-79.948572,2,5,5.0,"[Optometrists, Health & Medical, Shopping, Eyewear & Opticians]",Pittsburgh,PA
3188,DMCNGlV2VA6dkD6z22bohw,40.4425298,-80.0002114,4,3,2.0,"[Food, Convenience Stores]",Pittsburgh,PA
3189,HjrK4QKp9MZbeopSbc6Evw,40.4796743,-79.9552129,73,46,3.0,"[Gastropubs, Italian, Restaurants]",Pittsburgh,PA
3190,I5JRRkFZrrdcdiT91WwdUw,40.464958,-79.983936,235,6,4.0,"[Churches, Religious Organizations]",Pittsburgh,PA
3191,J-zJvrEVKiBl8h2JAp6kLg,40.439132,-79.954355,2,20,5.0,"[Movers, Home Services]",Pittsburgh,PA
3192,Mm4CWy0ZPxdgCfy-ZfcoEw,40.441197,-80.0024789,4,20,4.5,"[Food, Grocery]",Pittsburgh,PA
3193,PUS65BH7urto4zhUJ5Obmw,40.4521792,-79.9827925,32,53,3.5,"[Bars, American (New), Nightlife, Restaurants]",Pittsburgh,PA
3194,RxKrw38oyeYszQ6guY5b1A,40.4027249,-79.904308,524,11,5.0,"[Hotels & Travel, Airport Shuttles, Limos, Transportation]",Homestead,PA
3195,Wa9uxkTnz7qeFY4Dg4vXxA,40.4286716,-79.9778263,15,15,4.5,"[Local Services, Screen Printing]",Pittsburgh,PA
3196,egky1j0WUGf97EU4fGXLgw,40.4508782,-79.9842332,32,68,4.0,"[Thai, Restaurants]",Pittsburgh,PA
3197,hkvmfv2v6y5rmhWBqnSkSA,40.4578533,-79.9474966,382,15,4.0,"[Pubs, Bars, Nightlife]",Pittsburgh,PA
3198,ifVVRWX3oEe2tPAcBLPrRw,40.460212,-79.925355,3,128,4.0,"[Vegetarian, Ethiopian, Vegan, Restaurants]",Pittsburgh,PA
3199,pQIyWZx8cu_dfT6xfjyT2g,40.3951003,-80.0335081,65,3,5.0,"[Bars, Nightlife]",Dormont,PA
3200,qystjlmQDxc1oPQsYtsj6w,40.4945477,-79.9347661,68,6,4.5,"[Breakfast & Brunch, Sandwiches, Restaurants]",Pittsburgh,PA
3201,uczYKIPMxqkGLIBynp7Kwg,40.4337303442,-80.004607987,13,5,3.0,"[Breakfast & Brunch, Sandwiches, Restaurants]",Pittsburgh,PA
3202,yC4FDptvMZ_xsLn6jO0pvw,40.4425755,-80.0053813,4,5,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA
3203,yK83lDAsFoQapbkkVPdNpA,40.4327086,-79.9248669,19,4,5.0,"[Handyman, Home Services]",Pittsburgh,PA
3204,ysCLY934sncfn_4OByGhNg,40.4567313,-79.9303474,3,22,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA
3205,6JOIiBIroaDLkUrj2hR6-g,40.414428,-80.011614,525,12,4.0,"[Home Services, Heating & Air Conditioning/HVAC]",Pittsburgh,PA
3206,Dg6mddtLmjz580JVyyx9fg,40.4565667,-79.936316,3,33,4.0,"[Korean, Restaurants]",Pittsburgh,PA
3207,F1WATjGcFKhewCXvleTi8w,40.414769,-79.987392,195,4,4.5,"[Hardware Stores, Shopping, Home & Garden]",Pittsburgh,PA
3208,FituZ4jYzRe41ac9uvcHaQ,40.407859,-79.916227,46,3,4.5,"[Women's Clothing, Fashion, Shopping, Shoe Stores]",Homestead,PA
3209,IMvzeKSURgwCpiOk-Ih25Q,40.458876,-79.9433712,3,5,3.5,"[Hair Salons, Beauty & Spas, Hair Removal, Nail Salons]",Pittsburgh,PA
3210,QHI_sBKISzQsDMp2cXBXjQ,40.48345,-79.950042,73,18,3.5,"[Dive Bars, Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA
3211,Ruk-9ABvnLUJsYGCO3QFXA,40.4330076,-80.0045618,13,4,4.0,"[Tobacco Shops, Shopping]",Pittsburgh,PA
3212,S8f-tNo0rEnA_kWQg_RLVA,40.4671309,-79.963842,10,5,5.0,"[Sporting Goods, Bikes, Shopping]",Pittsburgh,PA
3213,b2YCKBt4A4Jub9r0BvbMDQ,40.4287909,-79.976686,15,3,4.0,"[Food, Grocery]",Pittsburgh,PA
3214,bMygiwZWA_UzCUCw6C11Iw,40.4881157,-79.8854112,7,13,4.0,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA
3215,eZ9ryX8Ij8Ha4DGLteCK2g,40.4358767,-79.92287,19,13,3.0,"[Sushi Bars, Dim Sum, Chinese, Restaurants]",Pittsburgh,PA
3216,fp-tknN_5XBmhUS4fSJBgQ,40.462412,-79.91417,526,4,5.0,"[Churches, Religious Organizations]",Pittsburgh,PA
3217,l3HyghOg5s_nTQtmXI0i-w,40.452898,-79.981791,32,8,3.0,"[Food, Ethnic Food, Grocery, Specialty Food]",Pittsburgh,PA
3218,nvrXLcmknaYuiGRquWhwIQ,40.4193308,-80.0302799,144,21,2.0,[Hotels & Travel],Pittsburgh,PA
3219,ppv7AJFnTxNGhlktLaCLiw,40.3752218491,-79.9834863304,206,5,3.0,"[Bars, American (Traditional), Nightlife, Lounges, Restaurants]",Pittsburgh,PA
3220,qMWWQpMiMcV8jz_57cBB0w,40.4670725,-79.9641251,10,276,4.0,"[Breakfast & Brunch, American (New), Restaurants]",Pittsburgh,PA
3221,-oje3Dm6XdYRVKtwalHneQ,40.4577,-79.9334827,3,12,5.0,"[Day Spas, Reflexology, Health & Medical, Massage, Beauty & Spas]",Pittsburgh,PA
3222,079g3KpS_7j_Zw53JmD9Vg,40.451096,-79.9332613,25,74,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA
3223,1Ma08mOkfr6egCRFixawtQ,40.492818,-79.8625859,16,3,4.5,"[Restaurants, Pizza, Italian]",Pittsburgh,PA
3224,4n_KDjH3dQCIxHZ3SWVO6g,40.4435037,-79.9415706,258,29,4.5,"[Colleges & Universities, Education]",Pittsburgh,PA
3225,5F1pFxJVAqkDzukIHva5JQ,40.457544,-79.925605,3,46,4.5,"[Barbers, Beauty & Spas]",Pittsburgh,PA
3226,8q8GMsDPYp4JVdx6k-FeTA,40.4377788,-79.9211229,19,138,3.5,"[Thai, Restaurants]",Pittsburgh,PA
3227,9cuRKVFit28XH8MhELRwpw,40.4512474328,-79.9514841288,3,22,3.5,"[Thai, Vietnamese, Chinese, Restaurants]",Pittsburgh,PA
3228,L2iCpidvDsg2lVTfFtegiQ,40.454942,-79.885547,527,3,2.5,"[Chicken Wings, Soul Food, Restaurants, Event Planning & Services, Caterers]",Pittsburgh,PA
3229,NdUpa6d8zmfgEe7EKxIouw,40.4285797,-79.9855204,15,52,4.5,"[Mexican, Restaurants]",Pittsburgh,PA
3230,OLRmo6PVl59RvT3OdvYIKA,40.459856,-79.9255613,3,6,2.5,"[Thrift Stores, Shopping]",Pittsburgh,PA
3231,Rgn06TuHBnwZfAE93EQZGw,40.496144,-80.05738,31,3,4.5,"[Flowers & Gifts, Shopping, Florists]",Bellevue,PA
3232,XOhxYCwkx7gfZv8bi68aUw,40.4282880868,-79.9752062559,15,6,4.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA
3233,XY3sN_2uusMSU9i1WINFeg,40.4430419,-79.9986943,4,52,4.5,"[Opera & Ballet, Arts & Entertainment, Performing Arts]",Pittsburgh,PA
3234,cY_YpEYjeGTVgZEQJRp6-w,40.4728413,-80.0618414,198,4,4.0,"[Pizza, Restaurants]",Mc Kees Rocks,PA
3235,gugvZm5P0XNkhIXkpEboFA,40.4588287,-79.9287034,3,4,2.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
3236,iC9zsSKlx2smt52gjf2VnA,40.4866876,-79.8885902,7,3,2.5,"[Barbers, Beauty & Spas]",Pittsburgh,PA
3237,jnzSNWoOjBityIjb0tZRSg,40.4556762,-79.9770197,32,34,4.0,"[Flowers & Gifts, Shopping, Florists]",Pittsburgh,PA
3238,mDXOGmlJlUe-AY6TmInUDA,40.4288414,-79.9834887,15,18,3.5,"[Pizza, Restaurants]",Pittsburgh,PA
3239,mmTNTLJJUD8H09mCN2NiOQ,40.4563571,-79.9301605,3,4,3.0,"[Pediatric Dentists, Health & Medical, Periodontists, Dentists, General Dentistry]",Shadyside,PA
3240,rDCKfDyo1SPNAyXnUekryg,40.4722799,-79.9590026,10,3,5.0,"[Tattoo, Beauty & Spas]",Pittsburgh,PA
3241,sbW8qHJgzEIH42B0S-3New,40.4092932,-79.9141865,46,85,2.5,"[Arts & Entertainment, American (Traditional), Bars, Pubs, Arcades, Nightlife, Restaurants]",Homestead,PA
3242,tY0K5GOyyluUgkbeiN3UEA,40.4566445,-80.0070379,48,10,3.5,"[Seafood, Chicken Wings, Restaurants]",Pittsburgh,PA
3243,xpRB8tolWoJ0FYaRtXy-qw,40.4339776,-79.9226824,19,13,4.5,"[Local Services, Sewing & Alterations]",Pittsburgh,PA
3244,3mnT2b6cY-Tepmon354FYA,40.4214972,-79.8901259,196,3,3.5,"[Thrift Stores, Shopping, Home Decor, Home & Garden, Furniture Stores]",Pittsburgh,PA
3245,8Zoej25Y9-yEyuiL7-Ax7A,40.4380885,-79.9219196,19,111,4.5,"[Food, Coffee & Tea]",Pittsburgh,PA
3246,9kdUXcx-0d93fEBqp4kcpg,40.3941874,-80.0211363,47,11,4.0,"[Restaurants, Italian]",Pittsburgh,PA
3247,A-7LUuRxyWAvX5IuUg6A7A,40.4418197,-79.9571314,2,31,4.0,"[Greek, Mediterranean, Middle Eastern, Restaurants]",Pittsburgh,PA
3248,NUohh--5lVY8pu61uy9oEw,40.4580184,-79.9275787,3,8,4.0,"[Used, Vintage & Consignment, Fashion, Shopping, Antiques]",Pittsburgh,PA
3249,OIL-eZX8d10jgWPLW-E7zA,40.4810675,-80.0413982,381,11,3.0,"[Pizza, Restaurants]",Pittsburgh,PA
3250,Q7TQzEqPBq1vbyHVTIleKQ,40.461152,-79.948524,3,4,4.0,"[Pubs, Bars, Restaurants, Nightlife, Italian]",Bloomfield,PA
3251,RbEWEqy_N-DymvO8JDPdgQ,40.416942,-80.066061,225,24,4.0,"[Mexican, Restaurants]",Pittsburgh,PA
3252,Ump9ZR6bsyXnHgxWCxcHxA,40.4476977,-79.9312559,528,12,3.0,"[Hotels & Travel, Bed & Breakfast]",Pittsburgh,PA
3253,Vkzr2JJdswDDW3U2n2xMZw,40.4430038,-80.0000446,4,12,3.5,"[Yelp Events, Local Flavor]",Pittsburgh,PA
3254,XpegQQruI5HSoQk7smiugQ,40.428156,-79.974874,15,7,3.0,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA
3255,YYNqf7ZjlYVjlmv_xLqCjw,40.3932983,-80.0656595,34,8,4.5,"[American (Traditional), Restaurants]",Pittsburgh,PA
3256,_JFJMiT1xo4A-F0LiG_0WQ,40.4400691,-80.0007903,4,21,4.5,"[Hair Salons, Beauty & Spas, Hair Removal, Nail Salons]",Pittsburgh,PA
3257,bbfdJ1dkwWNww1m_SfyDnQ,40.456746,-79.9294479,3,25,4.5,"[Used, Vintage & Consignment, Fashion, Shopping, Formal Wear, Antiques]",Pittsburgh,PA
3258,bkZ58n2MoXqKUWgYtSBnNA,40.4514119921,-79.9336313456,25,7,3.5,"[Shopping, Jewelry]",Pittsburgh,PA
3259,ewN984Rvux04uuQFrGu7mw,40.4377293,-79.9227349,19,200,4.5,"[Food, Desserts, Breakfast & Brunch, Ice Cream & Frozen Yogurt, Restaurants]",Pittsburgh,PA
3260,jt5lOq4Ab33j4LdfjrK42Q,40.4876186,-79.8819256,40,4,4.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA
3261,k9Nlz5eY8UY9y7KaJjYOAA,40.4277648,-79.985148,15,14,4.0,"[Tires, Automotive]",Pittsburgh,PA
3262,l3ZH41X7rNxP2K75stSWvw,40.4396105389,-79.897574544,45,137,4.5,"[Restaurants, Mediterranean, Turkish]",Pittsburgh,PA
3263,o1GeI_Ml8uF1iqSNxRzYnw,40.4449437,-79.977398,443,6,3.5,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA
3264,vtD63fb2pCKIAFZs-M-kWQ,40.4372344243,-79.9611353874,179,3,5.0,"[Doctors, Health & Medical, Obstetricians & Gynecologists]",Pittsburgh,PA
3265,ySytWG_3A_zp7olea9RFIQ,40.4896822,-79.9017182,90,3,5.0,"[Hair Salons, Beauty & Spas]",Aspinwall,PA
3266,yvUJ5bedjwtyQv7XRNPCdQ,40.3813236,-80.0440054,30,16,4.0,"[Greek, Restaurants]",Mount Lebanon,PA
3267,-j4cyxQhg3uikKll8GspBw,40.4519412,-79.9840934,32,11,4.5,"[Food, Arts & Entertainment, Wineries]",Pittsburgh,PA
3268,4D2FmqwuQ_OXypQkQqQZcw,40.4414335,-80.0020533,4,45,3.5,"[Wine Bars, Bars, Arts & Entertainment, Nightlife, Jazz & Blues]",Pittsburgh,PA
3269,9SPwF-vRgtuHxciFxv5YLA,40.4571033,-79.9296345,3,207,4.0,"[Asian Fusion, Restaurants]",Pittsburgh,PA
3270,FZBF8EptLV5WT60g-JIw_Q,40.489099,-79.9007219,90,23,3.0,"[Diners, Restaurants]",Pittsburgh,PA
3271,Gz0qsqD1asCXh5CgwCLLaA,40.460053,-79.925368,3,4,5.0,"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,PA
3272,Q2VnjIfwLcmZHX-YKKsdng,40.4406597,-79.9940035,4,52,2.5,"[American (New), Restaurants]",Pittsburgh,PA
3273,R9DQgj6_yMWbJNOanR-JtQ,40.4406248,-79.9958864,4,3,4.5,[Restaurants],Pittsburgh,PA
3274,RCo2xqW-7PU-gu4yaiSI3Q,40.439886,-80.0004154,4,16,3.0,"[Burgers, Restaurants]",Pittsburgh,PA
3275,Wk1DgX-EEiNZSybv-iqSnA,40.390315,-79.865458,251,3,4.5,"[Active Life, Amusement Parks]",West Mifflin,PA
3276,XwqT3Mq9K0yUDP7qLeVJfA,40.4194768,-79.9279031,72,4,4.5,"[Health & Medical, Chiropractors]",Pittsburgh,PA
3277,_uM8TQ1tGGRxse8jvRThow,40.4147822,-79.8555378,529,4,3.0,"[Food, Grocery]",Pittsburgh,PA
3278,cRHkJnBe8kvoyzQs8Q951w,40.4442075,-80.0405986,530,5,2.5,"[Sandwiches, American (Traditional), Pizza, Restaurants]",Pittsburgh,PA
3279,cZ9M7z5TebEhnsTwkRQi2Q,40.457169,-79.915434,60,24,3.5,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA
3280,enMbiVCKbvwCtYPZJV6UKA,40.4403612,-79.9534086,2,12,4.5,"[Sporting Goods, Bikes, Shopping]",Pittsburgh,PA
3281,fd8Pa584WDbhuw5oqGkOcg,40.4480093,-79.9383971,425,39,3.5,"[Hotels & Travel, Bed & Breakfast, Event Planning & Services, Venues & Event Spaces, Hotels]",Pittsburgh,PA
3282,gIcIVPc9Cf4Ku6696Mf05A,40.4259997,-79.9651005,15,20,2.5,"[Food, Beer, Wine & Spirits, Burgers, American (New), Restaurants]",Pittsburgh,PA
3283,tC04i64a3nKCcvrnDpbT3A,40.4693606,-79.9612567,10,49,4.5,"[Delis, Restaurants]",Pittsburgh,PA
3284,wUQvmPtnHvX_oM2kpXUPMQ,40.457783,-79.927793,3,6,5.0,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Pittsburgh,PA
3285,zbBNM_2GaDgEw_C8Kyp2Eg,40.4600213,-79.9726906,32,8,4.0,"[Food, Grocery]",Pittsburgh,PA
3286,zvqxmVZgJ0XpJfb1Xn5jKQ,40.3923379,-80.0662223,34,10,3.0,"[Food, Grocery]",Pittsburgh,PA
3287,2X32M84ejYIAC6HsrT2gpw,40.443888,-80.000223,4,27,3.0,"[Bars, Nightlife, Dance Clubs]",Pittsburgh,PA
3288,56eSsdwPI7t6c0t312VqLg,40.4501457,-79.9142223,168,4,3.5,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA
3289,IaDEK8SxohY2_IyysOQHMg,40.4291647,-79.9763226,15,8,4.0,"[Dance Studios, Gyms, Party & Event Planning, Event Planning & Services, Fitness & Instruction, Active Life]",Pittsburgh,PA
3290,JrHGyyojkdJqc8pD8I3GEA,40.461366,-79.947807,3,3,4.0,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA
3291,NywaC0sIqRAn0z_R_eEPQA,40.443015,-80.0035167,4,3,3.5,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA
3292,Sktj1eHQFuVa-M4bgnEh8g,40.4054039,-80.0762665,531,4,4.0,"[Active Life, Mini Golf]",Carnegie,PA
3293,V8WFMV3iMvUvJGWBzexe_A,40.4435157487,-79.9447413906,532,23,4.5,"[Food, Coffee & Tea]",Pittsburgh,PA
3294,YUZVBdGmagwXV-yOhR-1GQ,40.4851129,-80.0416964,533,12,3.0,"[Seafood, Restaurants]",Pittsburgh,PA
3295,_mEG7lN5dmuEg4tnpUyALw,40.4453977,-79.9446449,534,13,2.5,"[Cafes, American (Traditional), Sandwiches, Restaurants]",Pittsburgh,PA
3296,cEjyWr7veexi2gou06f0TQ,40.4293979372,-80.007436003,97,6,3.0,"[American (New), Restaurants]",Pittsburgh,PA
3297,hCgy2boywZ0m9NfqV-zKlQ,40.457283,-79.91685,60,15,3.0,"[Sandwiches, Restaurants]",Pittsburgh,PA
3298,hc1UgB9c2EYEmFmbyc8QYA,40.4258175,-79.9418488,116,15,4.5,"[Bakeries, Coffee & Tea, Shopping, Home Decor, Food, Home & Garden]",Pittsburgh,PA
3299,iBZRphMDFcS2aMbawc1OvA,40.3736775,-79.8737336,413,4,5.0,"[Chinese, Restaurants]",West Mifflin,PA
3300,lqvE9OXtOdtbB_m55U5kGg,40.45588,-80.006529,48,92,4.0,"[Mexican, Restaurants]",Pittsburgh,PA
3301,wQlyq6tO_kwv7eNTiNQzgw,40.427333,-79.969009,15,4,3.0,"[Tanning, Beauty & Spas]",Pittsburgh,PA
3302,yalcA5czeW7qly_6ksp1nw,40.416861,-79.925444,89,9,4.0,"[Food, Beer, Wine & Spirits, Tobacco Shops, Shopping]",Pittsburgh,PA
3303,0Ir2L-nWFFQP3jB7fnWTuw,40.357213,-80.0520951,112,62,3.0,"[Burgers, Restaurants]",Pittsburgh,PA
3304,0WZ4-uFX5olbCYGSOO6C6Q,40.394049,-80.0356606,65,10,2.5,"[Food, Donuts, Coffee & Tea]",Pittsburgh,PA
3305,B1RSo17_ObaqySpqsOzIUw,40.452265,-79.951601,3,6,3.0,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA
3306,Bfu68BHfVlz7959jkWBC6A,40.4399299,-79.997035,4,19,4.0,"[Sandwiches, Restaurants]",Pittsburgh,PA
3307,Bm-zSDHpvSiONQo9pYAWJg,40.440251,-79.939362,535,3,4.0,"[Country Clubs, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces]",Pittsburgh,PA
3308,DHdCPauf_hs5yITz7sJVZQ,40.457711,-79.9252872,3,17,3.5,"[Thai, Restaurants]",Pittsburgh,PA
3309,EkCAUkIqKCopBDiTbLgsRA,40.4070234,-79.9102972,92,4,4.5,[Arts & Entertainment],Homestead,PA
3310,Hjefge6EdUepbVbvDnnmOw,40.4543563,-79.9446292,3,19,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA
3311,McRjMy-3YgkR7lO1QFfpoQ,40.489356,-79.9012144,90,15,4.5,"[Pizza, Restaurants]",Aspinwall,PA
3312,PFAOxw4Gl8gm7PGWvohCWg,40.3903858,-80.0708968,142,9,4.0,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",Pittsburgh,PA
3313,a5t_OgKm0Q4kEDZ3wTekfg,40.4655697,-79.9557517,3,6,3.5,"[Food, Food Delivery Services, American (New), Pizza, Restaurants]",Pittsburgh,PA
3314,aH-EzK0bxkUvukAokXDy0A,40.4294606205,-79.9223677204,19,3,4.0,"[Bars, Sports Bars, Nightlife]",Pittsburgh,PA
3315,p1V2Jv5qdWVDVLpiQqGztQ,40.4076262,-79.9158053,46,30,2.0,"[Hair Salons, Day Spas, Nail Salons, Beauty & Spas]",Homestead,PA
3316,pQHk7IZs74fcvoby1VqIRA,40.4505107,-79.9843677,32,31,3.0,"[Diners, Restaurants]",Pittsburgh,PA
3317,xUf11yTcoRagwNiJcY8GAA,40.4273917,-80.0533614,33,5,2.0,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA
3318,1wgd9o7LQAWfb7E6Vw_wOQ,40.3660903,-80.0265822,109,3,2.5,"[Active Life, Skating Rinks]",Pittsburgh,PA
3319,FD6OocZdFUfE2J5H0WN4fA,40.4614622,-79.9481741,3,15,3.5,"[Nightlife, Bars, Sandwiches, Restaurants]",Pittsburgh,PA
3320,FEijQ0a9qb6_KpD6KrNXzg,40.435822,-79.9231662,19,4,4.0,"[Financial Services, Insurance]",Pittsburgh,PA
3321,JeZhzeNIfDYPSm9gKvsSPg,40.4380067,-79.9988746,4,18,3.0,"[American (Traditional), Restaurants]",Pittsburgh,PA
3322,KyLEavtA-LAnDoL8p72UOw,40.4627971,-79.9556863,280,4,4.0,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA
3323,NokbsnddUVEAS0IiVjHgSA,40.4374254,-79.9995548,4,6,4.0,"[American (Traditional), Restaurants]",Pittsburgh,PA
3324,RhOTBt7ISr2rhXisSMLTSw,40.4400334,-79.9559915,2,230,4.0,"[Food, Tea Rooms, Asian Fusion, Restaurants]",Pittsburgh,PA
3325,TJS9ow91yySX4Gt35hQc1w,40.4702864,-80.0302693,536,3,5.0,"[Pet Services, Pets, Pet Stores, Pet Boarding/Pet Sitting]",Pittsburgh,PA
3326,U35V81BeSi8NUHA2zxp71w,40.4415702,-79.9573067,2,33,3.0,"[Japanese, Chinese, Restaurants]",Pittsburgh,PA
3327,Z-BI5HJmC2HcpiVuXwVM3A,40.451723,-79.932833,25,64,4.0,"[Peruvian, Latin American, Restaurants]",Pittsburgh,PA
