,business_id,latitude_x,longitude_x,clusters,review_count,stars,categories,city,state,category_list
3427,s-fEpx0Wklogx6OT771FVw,40.3897066005,-79.9096033228,322,3,2.5,"[Shopping, Office Equipment]",Munhall,PA,"['Shopping', ' Office Equipment', 7.5]"
3428,5TM2HW5stMa6DDdJ-JC2uQ,40.4972986,-80.0699259,323,3,2.5,"[Automotive, Car Dealers]",Pittsburgh,PA,"['Automotive', ' Car Dealers', 7.5]"
3429,6qa5JIAxdyzlGg8var8JcA,40.498189,-80.070781,323,3,3.5,"[Automotive, Body Shops]",Pittsburgh,PA,"['Automotive', ' Body Shops', 10.5]"
3430,GvPNNZelyfaWh1a-KAMFMQ,40.4604879028,-79.9173402786,324,8,1.5,"[Post Offices, Public Services & Government]",Pittsburgh,PA,"['Post Offices', ' Public Services & Government', 12.0]"
3431,JYJlazjIBR3L_0-eyw1nRw,40.4107167674,-80.0810795259,325,4,5.0,"[Hotels & Travel, Motorcycle Rental]",Pittsburgh,PA,"['Hotels & Travel', ' Motorcycle Rental', 20.0]"
3432,gR2vduMA3GESzNI8g9EEog,40.437535,-79.979807,326,16,3.5,"[Local Services, Junk Removal & Hauling]",Pittsburgh,PA,"['Local Services', ' Junk Removal & Hauling', 56.0]"
3433,UXnIsrsRof-fx8RYTXjxHg,40.4617996,-79.9701224,327,27,4.5,"[Food, Beer, Wine & Spirits, Bars, Cocktail Bars, Nightlife]",Pittsburgh,PA,"['Food', ' Beer', ' Wine & Spirits', ' Bars', ' Cocktail Bars', ' Nightlife', 121.5]"
3434,p-pNrRWnBqrhcSbRN2DT8Q,40.4882171,-79.8686651,328,5,1.0,[Professional Services],Pittsburgh,PA,"['Professional Services', 5.0]"
3435,hA-HdJvCBDobmFW0ePcIIw,40.489279,-79.895965,329,5,3.0,"[Doctors, Health & Medical, Cardiologists]",Pittsburgh,PA,"['Doctors', ' Health & Medical', ' Cardiologists', 15.0]"
3436,IraPoq6RFLTX9KCuT0UsGw,40.4322672,-79.8852288,330,4,4.5,"[Active Life, Tennis, Swimming Pools, Beaches]",Pittsburgh,PA,"['Active Life', ' Tennis', ' Swimming Pools', ' Beaches', 18.0]"
3437,HTmOPehNDQAtCosPo_FgyA,40.4331234,-79.8845347,330,7,5.0,"[Local Services, Shoe Repair]",Pittsburgh,PA,"['Local Services', ' Shoe Repair', 35.0]"
3438,9VjQd37E5B5o7kiOXpv0Qw,40.4332241,-79.8846603,330,4,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 16.0]"
3439,KppR05S3Pn7qVpbdJE-jyg,40.4805525,-79.9723028,331,40,4.0,"[Arts & Entertainment, Nightlife, Music Venues]",Pittsburgh,PA,"['Arts & Entertainment', ' Nightlife', ' Music Venues', 160.0]"
3440,oQ3Wl5ZqvK2beXtS8KuJTw,40.412275,-79.988441,332,3,3.5,"[Seafood, Chicken Wings, Restaurants]",Pittsburgh,PA,"['Seafood', ' Chicken Wings', ' Restaurants', 10.5]"
3441,wIjmB5CiYQLxt9SLkZ_kXw,40.4106363,-79.9902177,332,7,4.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 31.5]"
3442,Ne_6Z7dJyw32OikvCabmBQ,40.4116007,-79.9899226,332,6,2.5,"[Italian, Pizza, Sandwiches, Restaurants]",Pittsburgh,PA,"['Italian', ' Pizza', ' Sandwiches', ' Restaurants', 15.0]"
3443,66F5Blx2YV91Kv945x9vvw,40.410147,-79.990825,332,4,3.5,"[Burgers, Fast Food, Restaurants]",Mt. Oliver Boro,PA,"['Burgers', ' Fast Food', ' Restaurants', 14.0]"
3444,Ji36lSoDqks-4sEr6wn1jg,40.361997,-80.065016,333,17,3.5,"[Pizza, Sandwiches, Salad, Restaurants]",Pittsburgh,PA,"['Pizza', ' Sandwiches', ' Salad', ' Restaurants', 59.5]"
3445,LiMXTPwanF3LkkKHklFCjw,40.468873,-80.0599791,334,33,4.5,"[Event Planning & Services, Caterers]",Mc Kees Rocks,PA,"['Event Planning & Services', ' Caterers', 148.5]"
3446,XWLtYPhCpHht5Zn52zp3-Q,40.446587,-79.902277,335,36,4.0,"[Museums, Landmarks & Historical Buildings, Arts & Entertainment, Public Services & Government]",Pittsburgh,PA,"['Museums', ' Landmarks & Historical Buildings', ' Arts & Entertainment', ' Public Services & Government', 144.0]"
3447,0GdTpvzrpDWDPiHP3G6Fuw,40.446587,-79.902277,335,38,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 152.0]"
3448,fSUjhYRFD-xg2CCzXVK_yA,40.4500035,-80.004964,336,3,2.0,"[Local Services, Shipping Centers, Post Offices, Public Services & Government]",Pittsburgh,PA,"['Local Services', ' Shipping Centers', ' Post Offices', ' Public Services & Government', 6.0]"
3449,9ZqbQaYJEyZYRk-o9zZFSw,40.36176,-79.8996,337,5,3.0,"[Mexican, Restaurants]",West Mifflin,PA,"['Mexican', ' Restaurants', 15.0]"
3450,I1GNaQKonjq8PF8PGqNW7Q,40.4037481,-79.9166814,338,4,4.5,"[Car Wash, Automotive]",Homestead,PA,"['Car Wash', ' Automotive', 18.0]"
3451,gLIYfcmNcrRGDMb8D5oVeA,40.4028552,-79.9171699,338,24,5.0,"[Bakeries, Food]",West Homestead,PA,"['Bakeries', ' Food', 120.0]"
3452,E-dC7oSXOWdaF5KybNQdzg,40.4031014,-79.9168491,338,7,3.5,"[Local Services, Dry Cleaning & Laundry]",West Homestead,PA,"['Local Services', ' Dry Cleaning & Laundry', 24.5]"
3453,NnyTtTWVDCRZhHXkdug-ZQ,40.4520253231,-80.012011528,339,8,4.5,"[Food, Street Vendors]",Pittsburgh,PA,"['Food', ' Street Vendors', 36.0]"
3454,n7vkaIarXOmXdAaEjDhkFA,40.369365,-80.029914,340,3,5.0,"[Auto Repair, Automotive, Smog Check Stations, Oil Change Stations]",Pittsburgh,PA,"['Auto Repair', ' Automotive', ' Smog Check Stations', ' Oil Change Stations', 15.0]"
3455,1KHDNcJB-ziCAevpX-tfIQ,40.3749316,-79.9749959,341,5,4.0,"[Libraries, Public Services & Government]",Pittsburgh,PA,"['Libraries', ' Public Services & Government', 20.0]"
3456,KZ_sB0t8H25nT2UNfzWdDw,40.3738079,-79.9758046,341,10,2.5,"[Pizza, Sandwiches, Salad, Restaurants]",Pittsburgh,PA,"['Pizza', ' Sandwiches', ' Salad', ' Restaurants', 25.0]"
3457,4ykgzzzGEWjMD5lwk1-l9A,40.3715391,-79.9264919,342,16,4.5,"[Sporting Goods, Bikes, Shopping]",West Mifflin,PA,"['Sporting Goods', ' Bikes', ' Shopping', 72.0]"
3458,QTxEdBIM9VXcyBnK3ucKUg,40.4897580469,-80.0182604629,343,9,2.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 18.0]"
3459,N2DwycuZl95miWf39Yskaw,40.4899802,-80.0182188,343,5,4.0,"[Bakeries, Food]",Pittsburgh,PA,"['Bakeries', ' Food', 20.0]"
3460,Pw-3oiOq1uaFJkkZXQsUYA,40.4114165,-80.0457313,344,3,4.0,"[Hardware Stores, Shopping, Home & Garden]",Pittsburgh,PA,"['Hardware Stores', ' Shopping', ' Home & Garden', 12.0]"
3461,N7h3Gl0ADLjLeZPwSJwI3Q,40.3872142283,-79.8625777567,345,4,4.5,"[Active Life, Amusement Parks]",West Mifflin,PA,"['Active Life', ' Amusement Parks', 18.0]"
3462,UX5VDnWoiVuHukr3nFN1lQ,40.3876212,-79.8640073,345,5,3.5,"[Active Life, Amusement Parks]",West Mifflin,PA,"['Active Life', ' Amusement Parks', 17.5]"
3463,BacrktTHhhr_LRXCJY_S-w,40.387585632,-79.863623369,345,123,4.0,"[Active Life, Amusement Parks]",West Mifflin,PA,"['Active Life', ' Amusement Parks', 492.0]"
3464,u3P89EnLw2_RMdu9sW-qIw,40.3876212,-79.8640073,345,9,4.5,"[Active Life, Amusement Parks]",West Mifflin,PA,"['Active Life', ' Amusement Parks', 40.5]"
3465,Waw-udotzXTvNXCyycxPAA,40.4316181,-79.9817294,346,18,3.5,"[Food, Food Trucks]",Pittsburgh,PA,"['Food', ' Food Trucks', 63.0]"
3466,bCw9HKDFLU_PppnNg-nIlw,40.3823673,-79.868392,347,3,2.5,"[Food, Grocery]",West Mifflin,PA,"['Food', ' Grocery', 7.5]"
3467,Ml6Up5SH9GbJQ8oyIJsj_g,40.420382,-80.0565098,348,16,1.5,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Pittsburgh,PA,"['Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces', ' Hotels', 24.0]"
3468,1qZsGIUvAu9KAi4widEAuQ,40.4523786,-80.0045775,349,10,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA,"['Arts & Entertainment', ' Performing Arts', 40.0]"
3469,9D0muUbQVMrw3_eDg3tkFg,40.495304,-79.94511,350,17,4.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"['American (Traditional)', ' Restaurants', 76.5]"
3470,F5Cprqitghoo2RaZBKdlxg,40.496181,-79.944042,350,32,5.0,"[Polish, American (Traditional), Restaurants]",Pittsburgh,PA,"['Polish', ' American (Traditional)', ' Restaurants', 160.0]"
3471,5BWRiF8PBGxmK4C6gr5YPw,40.496147,-79.944101,350,3,4.5,"[Hardware Stores, Shopping, Home & Garden]",Pittsburgh,PA,"['Hardware Stores', ' Shopping', ' Home & Garden', 13.5]"
3472,YLyzK5m7DAnvPaaKhQogrg,40.4971073,-79.9427373,350,3,3.5,"[Bars, Nightlife]",Pittsburgh,PA,"['Bars', ' Nightlife', 10.5]"
3473,P3V1sCnNIyQVMDVUz30XYg,40.4965259,-79.9442228,350,4,4.0,"[Food, Specialty Food, Meat Shops]",Pittsburgh,PA,"['Food', ' Specialty Food', ' Meat Shops', 16.0]"
3474,3aR6QgHT4AFMsNG9e4T4xA,40.4967675,-79.9438905,350,7,2.5,"[Chinese, Restaurants]",Pittsburgh,PA,"['Chinese', ' Restaurants', 17.5]"
3475,W3ZPSn-TP1po62X5te_Flw,40.4056243,-80.0150083,351,3,3.5,"[Active Life, Playgrounds, Parks]",Pittsburgh,PA,"['Active Life', ' Playgrounds', ' Parks', 10.5]"
3476,b12U9TFESStdy7CsTtcOeg,40.394588,-80.0844539,352,7,2.5,"[Auto Repair, Automotive, Tires]",Carnegie,PA,"['Auto Repair', ' Automotive', ' Tires', 17.5]"
3477,r_xRZO5eCS8fxGjmK2NagQ,40.3955602,-80.0867033,353,36,3.5,"[Bars, American (Traditional), Seafood, Wine Bars, Nightlife, Restaurants]",Bridgeville,PA,"['Bars', ' American (Traditional)', ' Seafood', ' Wine Bars', ' Nightlife', ' Restaurants', 126.0]"
3478,Jpa8lQcHglIGBciYT5uVAQ,40.4025262,-79.8677125,354,3,4.5,"[Shopping, Eyewear & Opticians]",Braddock,PA,"['Shopping', ' Eyewear & Opticians', 13.5]"
3479,v1byFgepyjC1Q6YIc5z6Vg,40.4030102385,-79.8684253153,354,15,4.0,"[Plumbing, Home Services, Heating & Air Conditioning/HVAC]",Pittsburgh,PA,"['Plumbing', ' Home Services', ' Heating & Air Conditioning/HVAC', 60.0]"
3480,TYyW_pl7hgfUEMwxVwc4OQ,40.4415262,-79.9205515,355,8,4.5,"[Food, Grocery, Sandwiches, Delis, Restaurants]",Pittsburgh,PA,"['Food', ' Grocery', ' Sandwiches', ' Delis', ' Restaurants', 36.0]"
3481,YXxvq068XKqjuBmigdTc3w,40.4417098,-79.9206695,355,4,2.5,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Pittsburgh,PA,"['Local Services', ' Dry Cleaning & Laundry', ' Sewing & Alterations', 10.0]"
3482,_-Dc4mtpZnjcVhOEUANGKQ,40.410977,-79.8968429,356,4,4.0,"[Museums, Arts & Entertainment]",Homestead,PA,"['Museums', ' Arts & Entertainment', 16.0]"
3483,H7vS4Vsp5hCvTQI_0z2G9A,40.457973,-79.956465,357,3,5.0,"[Local Services, Professional Services, Printing Services, Signmaking, Graphic Design]",Pittsburgh,PA,"['Local Services', ' Professional Services', ' Printing Services', ' Signmaking', ' Graphic Design', 15.0]"
3484,8PEiblwSXR-u3qnPNPEdIA,40.4581679,-79.9561895,357,8,4.5,"[Local Services, Self Storage]",Pittsburgh,PA,"['Local Services', ' Self Storage', 36.0]"
3485,kqmOzL836sk2GK9eObwi4A,40.457928,-79.963723,358,12,4.0,[Nightlife],Pittsburgh,PA,"['Nightlife', 48.0]"
3486,RFdY6xjXh8gaQu2MxRgYkQ,40.4375406448,-79.9488830566,359,11,5.0,"[Active Life, Skating Rinks, Parks]",Pittsburgh,PA,"['Active Life', ' Skating Rinks', ' Parks', 55.0]"
3487,USN6HjZtAGAGz6Tm5GuvtA,40.4369200365,-79.9481964111,359,3,2.5,"[Active Life, Parks]",Pittsburgh,PA,"['Active Life', ' Parks', 7.5]"
3488,aWp5NPnw08R-spq1dgiQDg,40.4528685,-79.9207289,360,8,5.0,"[Active Life, Parks]",Pittsburgh,PA,"['Active Life', ' Parks', 40.0]"
3489,qyhPxxBV2RUt0YXgcrnBSQ,40.4459575,-79.8924041,361,4,3.5,"[Automotive, Auto Parts & Supplies]",Pittsburgh,PA,"['Automotive', ' Auto Parts & Supplies', 14.0]"
3490,FnaWgExFsjWeekotG-_66g,40.4459123,-79.8929722,361,5,2.0,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,"['Burgers', ' Fast Food', ' Restaurants', 10.0]"
3491,sw-4U5jyHk2qIQIcCGMQsA,40.4736148,-80.0288691,362,11,2.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 27.5]"
3492,7f7P9SCQgBRSMYXbsnDGDQ,40.373557,-80.0403259,363,5,3.0,"[Health & Medical, Hospitals]",Pittsburgh,PA,"['Health & Medical', ' Hospitals', 15.0]"
3493,Jz29scVZbyb0iQcJkkmrvg,40.4883989,-80.0575288,364,15,4.0,"[Shopping, Antiques]",Pittsburgh,PA,"['Shopping', ' Antiques', 60.0]"
3494,63M2e_wSmQ8GbLDUau5K6Q,40.426784,-80.005652,365,73,3.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"['Italian', ' Pizza', ' Restaurants', 255.5]"
3495,L2cDT0CF7BEiYBqwGl1_KQ,40.4271496,-80.0050132,365,6,3.0,"[Tanning, Beauty & Spas]",Pittsburgh,PA,"['Tanning', ' Beauty & Spas', 18.0]"
3496,lr4Zti9WOHXWHu8Yp3zZkg,40.426798,-80.005301,365,5,4.5,"[Food, Juice Bars & Smoothies, Pizza, Restaurants]",Pittsburgh,PA,"['Food', ' Juice Bars & Smoothies', ' Pizza', ' Restaurants', 22.5]"
3497,LL610yZZlfF1bmD5gVGcTA,40.49486,-79.9226149,366,9,4.0,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"['Italian', ' Pizza', ' Restaurants', 36.0]"
3498,2gHFYehV_dZDBq7v7Fu7Sg,40.49402,-80.049422,367,9,5.0,"[Handyman, Home Services]",Pittsburgh,PA,"['Handyman', ' Home Services', 45.0]"
3499,bIDMTg9D6RMqGC4laX61nA,40.3931485,-79.8704448,368,3,4.5,[Local Services],West Mifflin,PA,"['Local Services', 13.5]"
3500,tWlyL8YQ_WXl5t_WBtbW6w,40.4508660106,-79.9907684326,369,14,4.5,"[Arts & Crafts, Shopping]",Pittsburgh,PA,"['Arts & Crafts', ' Shopping', 63.0]"
3501,dpRsK3JyaD3GKorVWzQUmA,40.4002649,-80.0241505,370,6,2.5,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,"['Burgers', ' Fast Food', ' Restaurants', 15.0]"
3502,wB8WWTppgRGITwOCJFI3ig,40.4018058,-80.021845,370,3,3.5,"[Automotive, Car Dealers]",Pittsburgh,PA,"['Automotive', ' Car Dealers', 10.5]"
3503,6tAeov-P42R7k4p87O7D-Q,40.4010046,-80.0231252,370,6,2.0,"[Auto Repair, Automotive, Auto Parts & Supplies, Car Dealers]",Pittsburgh,PA,"['Auto Repair', ' Automotive', ' Auto Parts & Supplies', ' Car Dealers', 12.0]"
3504,9B6gBVup7Ccy7I9OEMRzqg,40.4006338,-80.0236863,370,3,1.0,"[Auto Repair, Automotive]",Pittsburgh,PA,"['Auto Repair', ' Automotive', 3.0]"
3505,4AUejLFrzodl8AowhJ82rw,40.4568173,-80.0123602,371,7,4.5,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 31.5]"
3506,mtchqm9cDlMewP8A_enSzg,40.4571477,-80.012187,371,119,4.0,"[Museums, Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA,"['Museums', ' Arts & Entertainment', ' Art Galleries', ' Shopping', 476.0]"
3507,08Z2A6u4kmaAZYeecwA4qw,40.4580766,-80.0098045,371,19,5.0,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA,"['Arts & Entertainment', ' Art Galleries', ' Shopping', 95.0]"
3508,zq--BGVHu7_fb1VHEwg2ow,40.4567347,-80.0106967,371,8,4.5,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"['Food', ' Beer', ' Wine & Spirits', 36.0]"
3509,_BUOZDGlYf-zBALjtnXyBA,40.457244,-80.009625,371,5,5.0,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 25.0]"
3510,6hfgYr-7jyDxnbIvq-b-0w,40.3621116,-79.9321643,372,3,3.0,"[Food, Automotive, Convenience Stores, Gas & Service Stations]",West Mifflin,PA,"['Food', ' Automotive', ' Convenience Stores', ' Gas & Service Stations', 9.0]"
3511,bt8ZUJboJICIojJna2cIfw,40.3607821,-79.9322507,372,35,3.0,"[Diners, Restaurants]",West Mifflin,PA,"['Diners', ' Restaurants', 105.0]"
3512,TLtDStferUQ5HexWy2YXrQ,40.3607613,-79.9321502,372,12,3.0,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",West Mifflin,PA,"['Bars', ' Restaurants', ' American (Traditional)', ' Sports Bars', ' Nightlife', 36.0]"
3513,r8jeeS3k_diihMDSu9IjlA,40.405245,-80.018538,373,150,4.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"['Italian', ' Pizza', ' Restaurants', 675.0]"
3514,S_GRbwagsaDCGeEm_sDu_w,40.404942,-80.018213,373,10,4.0,"[Food, Desserts, Bakeries]",Pittsburgh,PA,"['Food', ' Desserts', ' Bakeries', 40.0]"
3515,fQfIwjaftsOOOWKB3UXhtA,40.4653009,-80.059652,374,4,4.0,"[Restaurants, Pizza, Italian]",McKees Rocks,PA,"['Restaurants', ' Pizza', ' Italian', 16.0]"
3516,kdF5DxsY3pkjggvpsGrUcw,40.387436,-79.9329543,375,4,5.0,"[Churches, Religious Organizations]",Pittsburgh,PA,"['Churches', ' Religious Organizations', 20.0]"
3517,rUQfZOengMpXFkLvJrNJ3g,40.453359,-79.931454,376,23,4.5,"[Food, Tea Rooms, Breakfast & Brunch, Bed & Breakfast, Hotels & Travel, Restaurants]",Pittsburgh,PA,"['Food', ' Tea Rooms', ' Breakfast & Brunch', ' Bed & Breakfast', ' Hotels & Travel', ' Restaurants', 103.5]"
3518,jbbaOY_Jh71a9i7JDmkY8g,40.4051093,-79.99071,377,5,3.0,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 15.0]"
3519,0h2My97xjAjc1pNrMM266Q,40.4442936,-79.9169098,378,30,5.0,"[Bakeries, Food]",Pittsburgh,PA,"['Bakeries', ' Food', 150.0]"
3520,PavTvJ4JSe9rAwjlr-wrsg,40.4496169181,-79.8988556098,379,34,4.5,"[Local Services, Building Supplies, Home Services, Recycling Center]",Pittsburgh,PA,"['Local Services', ' Building Supplies', ' Home Services', ' Recycling Center', 153.0]"
3521,jRGBi95Jxp3IOFk-Bv6X8g,40.4499631,-79.8983409,379,12,4.5,"[Local Services, Art Supplies, Community Service/Non-Profit, Shopping, Arts & Crafts]",Pittsburgh,PA,"['Local Services', ' Art Supplies', ' Community Service/Non-Profit', ' Shopping', ' Arts & Crafts', 54.0]"
3522,TFvvI_MxoTg-rNHpvh3QeA,40.4383304,-79.9464765,380,9,3.0,"[Food, Coffee & Tea, Sandwiches, Restaurants]",Pittsburgh,PA,"['Food', ' Coffee & Tea', ' Sandwiches', ' Restaurants', 27.0]"
3523,KtJfS8l8X_ZtoTOHr4sQ9g,40.439248,-79.947347,380,166,4.5,"[Active Life, Arts & Entertainment, Botanical Gardens, Parks]",Pittsburgh,PA,"['Active Life', ' Arts & Entertainment', ' Botanical Gardens', ' Parks', 747.0]"
3524,GnhBikki3eNPLa_B2gKVdg,40.4391982944,-79.9473059177,380,25,3.5,"[Vegetarian, Sandwiches, Restaurants]",Pittsburgh,PA,"['Vegetarian', ' Sandwiches', ' Restaurants', 87.5]"
3525,T_KgxAeUAbQboY4u_yrmjQ,40.4812093824,-80.0414977223,381,11,5.0,"[Active Life, Gyms, Cycling Classes, Yoga, Fitness & Instruction]",Pittsburgh,PA,"['Active Life', ' Gyms', ' Cycling Classes', ' Yoga', ' Fitness & Instruction', 55.0]"
3526,obAdXU3RULuUOww759_h_w,40.481272,-80.041641,381,9,5.0,"[Food, Grocery, Event Planning & Services, Caterers]",Pittsburgh,PA,"['Food', ' Grocery', ' Event Planning & Services', ' Caterers', 45.0]"
3527,GB1pF4hPu_tCpx2BknwgMQ,40.480713,-80.041572,381,9,4.0,"[Food, Coffee & Tea, Sandwiches, Vegan, Restaurants]",Pittsburgh,PA,"['Food', ' Coffee & Tea', ' Sandwiches', ' Vegan', ' Restaurants', 36.0]"
3528,OIL-eZX8d10jgWPLW-E7zA,40.4810675,-80.0413982,381,11,3.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 33.0]"
3529,8P_GOw4u9EumQR1yZTxI8w,40.4586152165,-79.94702328,382,3,4.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 13.5]"
3530,9MpJPuR-IL_sj842pofLPQ,40.45853,-79.947121,382,5,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 17.5]"
3531,hkvmfv2v6y5rmhWBqnSkSA,40.4578533,-79.9474966,382,15,4.0,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"['Pubs', ' Bars', ' Nightlife', 60.0]"
3532,Pkm9lciseEmE-Y3wiPtlaQ,40.459221,-79.965593,383,3,3.0,"[Bars, Gay Bars, Nightlife, Dance Clubs]",Pittsburgh,PA,"['Bars', ' Gay Bars', ' Nightlife', ' Dance Clubs', 9.0]"
3533,M81DfL9-BLugRVnasW2Dgg,40.4248598,-79.959846,384,3,5.0,"[Sports Medicine, Doctors, Health & Medical]",Pittsburgh,PA,"['Sports Medicine', ' Doctors', ' Health & Medical', 15.0]"
3534,NczaqzFtDId9GmVTy2GWHg,40.4211121,-80.066862,385,40,3.5,"[Arts & Entertainment, American (Traditional), Music Venues, Bars, Nightlife, Restaurants]",Pittsburgh,PA,"['Arts & Entertainment', ' American (Traditional)', ' Music Venues', ' Bars', ' Nightlife', ' Restaurants', 140.0]"
3535,QyAyPWCXZsaA8W0JPQznBQ,40.3742132,-80.0546587,386,4,4.0,"[Active Life, Swimming Pools]",Mt Lebanon,PA,"['Active Life', ' Swimming Pools', 16.0]"
3536,59sAhagzR9x6b8-6hBhMMg,40.357226,-80.028931,387,3,3.5,"[Health & Medical, Dentists, Orthodontists]",Pittsburgh,PA,"['Health & Medical', ' Dentists', ' Orthodontists', 10.5]"
3537,L7KHl7v7g3gDxUEpAt9z-g,40.3793534,-80.0016027,388,4,2.5,"[American (Traditional), Restaurants, Italian]",Pittsburgh,PA,"['American (Traditional)', ' Restaurants', ' Italian', 10.0]"
3538,kDtr03NIjERTqpdfVRCXWg,40.4635585,-79.9057874,389,3,5.0,"[Event Planning & Services, Party & Event Planning]",Pittsburgh,PA,"['Event Planning & Services', ' Party & Event Planning', 15.0]"
3539,rbqMKloegIO9eewxSvxCdA,40.4646159,-79.9063384,389,9,3.5,"[Local Services, Automotive, Truck Rental, Self Storage]",Pittsburgh,PA,"['Local Services', ' Automotive', ' Truck Rental', ' Self Storage', 31.5]"
3540,vHxZIa2ihyQlLr-KxaXhXg,40.4427359,-80.031419,390,3,4.5,"[Shopping, Antiques]",Pittsburgh,PA,"['Shopping', ' Antiques', 13.5]"
3541,4jdlI2bHLZilcH1iRO0WRg,40.422696,-79.964238,391,4,4.5,"[Photo Booth Rentals, Photographers, Event Planning & Services, Venues & Event Spaces]",Pittsburgh,PA,"['Photo Booth Rentals', ' Photographers', ' Event Planning & Services', ' Venues & Event Spaces', 18.0]"
3542,PzG0XmAmtXFs6Fdnubf41g,40.464485,-79.935388,392,146,4.0,"[Food, Coffee & Tea, Vegetarian, Restaurants]",Pittsburgh,PA,"['Food', ' Coffee & Tea', ' Vegetarian', ' Restaurants', 584.0]"
3543,R2AZ4yFL1hMbX1cQjn-yWQ,40.4647518,-79.9370972,392,21,4.0,"[Greek, Pizza, Mediterranean, Restaurants]",Pittsburgh,PA,"['Greek', ' Pizza', ' Mediterranean', ' Restaurants', 84.0]"
3544,8HAZBCxGo0JeIvq9TeZiUg,40.4645835,-79.9361976,392,11,4.0,"[Specialty Schools, Education, Cooking Schools]",Pittsburgh,PA,"['Specialty Schools', ' Education', ' Cooking Schools', 44.0]"
3545,Ln34kwDUNZPLhVhUqauLWQ,40.373453,-80.006247,393,20,3.0,"[American (Traditional), Restaurants, Italian]",Pittsburgh,PA,"['American (Traditional)', ' Restaurants', ' Italian', 60.0]"
3546,41CXLCeB8z2oNdIOvnrzIA,40.4634021,-79.9776298,394,56,2.5,"[Seafood, Restaurants]",Pittsburgh,PA,"['Seafood', ' Restaurants', 140.0]"
3547,6auBVj2qa6J894liFDtieQ,40.4640505,-79.9775979,394,8,4.0,"[Active Life, Hiking]",Pittsburgh,PA,"['Active Life', ' Hiking', 32.0]"
3548,PvClFu-OG4-3mG1n6CjgPQ,40.3921479,-80.0133763,395,3,4.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 13.5]"
3549,gNiqOjhVCcGTniZWDBTYtA,40.4398652,-80.017598,396,199,4.5,"[Hotels & Travel, Landmarks & Historical Buildings, Tours, Public Services & Government]",Pittsburgh,PA,"['Hotels & Travel', ' Landmarks & Historical Buildings', ' Tours', ' Public Services & Government', 895.5]"
3550,cFpc6oLcO08mWJHCRE6S-A,40.4931766,-79.9755103,397,6,4.0,"[Burgers, Restaurants]",Pittsburgh,PA,"['Burgers', ' Restaurants', 24.0]"
3551,nciJNwbEFuz30IDBvv5pUg,40.4088063,-79.8781602,398,10,4.0,"[Landmarks & Historical Buildings, Public Services & Government]",Rankin,PA,"['Landmarks & Historical Buildings', ' Public Services & Government', 40.0]"
3552,4pDO3TZ-WJDofAt4uREMig,40.456133,-79.905387,399,3,4.5,"[Auto Repair, Automotive]",Pittsburgh,PA,"['Auto Repair', ' Automotive', 13.5]"
3553,Lr6PsFr_uXHeSy2CF3ZEWA,40.456759,-79.905617,399,3,5.0,"[Active Life, Skate Parks, Mountain Biking, Parks, Bike Rentals]",Pittsburgh,PA,"['Active Life', ' Skate Parks', ' Mountain Biking', ' Parks', ' Bike Rentals', 15.0]"
3554,8RbRQj58Dr9z4oUf633BMg,40.468347,-80.032514,400,5,5.0,"[Tree Services, Home Services]",Pittsburgh,PA,"['Tree Services', ' Home Services', 25.0]"
