"","business_id","latitude","longitude","clusters"
"2972","y_jsnI8NUThDecWmgL_soA",40.4286461,-79.9776187,15
"2973","2Yv6Tgb5mpoEo3_EIpKs3g",40.4330076,-80.0045618,13
"2974","7MdzVVJjRNTRY8Dta5ednA",40.4411178,-80.0022675,4
"2975","G3r1RF244SivWVj1C_Mwmw",40.4309998,-79.9785674,15
"2976","IQ1EkfRxyChHEYs_lz86iQ",40.4269720201,-79.9623334192,500
"2977","IafkUjO5CiXAu9LfB4_Sgg",40.421259,-79.890285,196
"2978","L-Fq03tjWbvFfGPJIGVRIw",40.4824705246,-80.066986084,501
"2979","P4Or3as2jJGwyBXIZ_gxBA",40.4413753,-80.0032781,4
"2980","Q0Mb1wtXrza1nKWHqiLfDQ",40.4589838,-80.008214,502
"2981","TASUnYvk_nvTUyKtroCJSA",40.450211,-79.98572,32
"2982","UYMGp9dk8ljgvum5xOSz0g",40.4436243,-79.9958423,4
"2983","f0eAe5PZMy_MEvxEEBYAcQ",40.3923379,-80.0662223,34
"2984","gQ-BN9WPkvsReJ-r-s_eOw",40.4354631,-79.9231243,19
"2985","hBAcj7X5JHeX2hvmptwH-w",40.4523049,-79.9981599,503
"2986","hsdckXMCy_Pjsj83ODyhqA",40.437339,-79.923225,19
"2987","u515oUECKztTe3Og_ApZwA",40.4411444,-80.0014998,4
"2988","-8Y3bN1YmWZa73FJSjumlg",40.496863,-80.058902,31
"2989","9bqGhpj6NYVrdojYUnHMgA",40.4442087,-79.9946687,4
"2990","C2BferG4f-WQJQuTvyRzlA",40.4402775,-80.0808269,504
"2991","HCVht5j_wW17QxlKewYmxw",40.352041,-80.051582,80
"2992","OC_Aoa0JLGTIB9viy5QUyQ",40.456626,-79.930517,3
"2993","PhIGoo9g6GBrqgH_6yZXXQ",40.4649763,-79.9412031,99
"2994","buOw4-D2dVxOS_DOC4q8OQ",40.408932,-79.9156515,46
"2995","dWVFS5Jiu6Ee7vOLc2T6-w",40.393858,-80.019631,47
"2996","gFT2yXDXJ1qfuGOSfSU5Bw",40.4519376,-79.9831293,32
"2997","jzlTPQz28NGYsmAOlfIeDA",40.3704467,-79.9824272,37
"2998","kDtr03NIjERTqpdfVRCXWg",40.4635585,-79.9057874,389
"2999","mtchqm9cDlMewP8A_enSzg",40.4571477,-80.012187,371
"3000","nBl_NeArpL08MpoghDiA_A",40.4398391119,-80.0028862632,4
"3001","qfL7ZFkxqDZOPIaVVfT3Aw",40.412712,-79.906061,252
"3002","sTv6Hth3duI_kmK1CUYo4A",40.3884999,-79.9124964,21
"3003","uLnDFdn011hEroQQMLmxNQ",40.3857182,-79.9032997,176
"3004","uOwuJJhGaiAzuaDY7-o14g",40.4555475,-79.9415246,3
"3005","7W_QsNhtvKi7Pzvu2pHCRQ",40.4575277028,-79.9657917023,234
"3006","7hugevd0swogs5Shrh0o2g",40.4457292,-79.9483634,2
"3007","Eixtf79t1_ZKaC-7J2kAWg",40.4535915,-80.0008071,22
"3008","JNfe5xc5_wEHIIBp7Tp35A",40.4645439,-79.932625,219
"3009","QnnssZJOLZquRp0hqeK1dA",40.4513611,-79.9325239,25
"3010","Sxwt7dn0qLDYRO7v6gtJxA",40.4366970859,-79.8964515474,505
"3011","Y5IphJz40qozno6INJsPzg",40.454311,-79.980494,32
"3012","ZDKi3qsO8lSSogrIdbLJKg",40.4605052,-79.9253403,3
"3013","fB7XYJYrTtchlTmzSQVMbQ",40.4479264,-80.0044819,57
"3014","hGmXzJuycc9ecFPPddfTEw",40.4630298,-79.9515819,3
"3015","hnHt6EinzC-IX6y3GSF7jw",40.3520269,-79.8546832,506
"3016","l_9EybMi0TLfUtVgwMXs5w",40.4089457987,-79.9092835595,92
"3017","osixLFHD7OKEUy2HSbN-7Q",40.4289899,-79.9807488,15
"3018","ptqJJKXLH_1RD9HwS8fxWg",40.4674397692,-79.9529843471,3
"3019","utEUlyjd2DjV3T23I8I1wg",40.458304,-79.975791,32
"3020","vyEtIYVMiZjj0do_RBYkTQ",40.4664083,-79.8651894,507
"3021","wMzo5ooEfJBZ6NtpIAfCZg",40.4252722,-79.9428802,116
"3022","xdfs6XsmCoAwHD7vEOT5Ww",40.4546881,-79.9461298,3
"3023","zvZgFMSItFSxtdradApLWw",40.4879444,-79.8796178,40
"3024","-DN-LdQAmhtwbqZqVgFyQQ",40.439424,-79.959407,2
"3025","1zKH87sjLpRr8XDKmk7j1g",40.4438693,-79.995512,4
"3026","4ASVc-idKESyU9w-atsueg",40.4520089,-79.982244,32
"3027","5Tc2MYU5YO35JYW6fh1eaA",40.4508928,-79.9350998,25
"3028","CKh2adfsGRQzyteUpbrDFw",40.4278375,-79.9650943,15
"3029","DEjzrHBA_aweBnexRkAGWQ",40.4157137,-79.8796754,508
"3030","GJAv1nAfnHuab8oRyr8mXg",40.4641404,-80.0579296,509
"3031","KBRCL5zv2c-FtY011Tmhdg",40.4289338,-79.9830046,15
"3032","MonRZXpZ1vbBtw-q9bfGug",40.4633764,-79.9524875,3
"3033","XHTsgW1ViMHMyIVcuQ7B4A",40.3927151,-80.0372474,65
"3034","XWI3o9OeEKg0IPUjtn4kpQ",40.4243499,-79.8876968,131
"3035","XvyKrYbc0dvih-P8dATEMA",40.4149353,-79.9878346,195
"3036","b6H3J8zWmFhzHiqSIpymvA",40.4417967,-80.0023512,4
"3037","bR0JGVxPKP5UhNpRwZhT0Q",40.4289167733,-79.9828482301,15
"3038","cZl7-Um4HiJWFgDVmMan2Q",40.4513311,-80.0010493,132
"3039","eePVE_rrdbDCUgo6R9JK_g",40.4285625,-79.9858703,15
"3040","gnOinDdd0TNIX6Q4DJnYyg",40.4387705,-79.9903134,4
"3041","omXApdbDmye2RgSy3wE0SQ",40.443061,-79.962273,406
"3042","uI0LvTXFACid1308KFO5ew",40.395691,-79.9337369,510
"3043","uMVaJTQWKwdCEmwJLb6DhQ",40.429637,-79.985788,15
"3044","uWFJ9sXRSVznO6fCTKOSiw",40.44341,-79.948845,2
"3045","vnlJARJ60cCbqrR25DVRTA",40.4425142,-79.9987478,4
"3046","xMmJS_Kf4VKntnqdnRzo5g",40.4060595,-79.9119656,92
"3047","z9H1at5bT5FKfPUR6LPo5Q",40.4520989,-80.016762,8
"3048","0MoMka1ixKRuyFhTtDVT0A",40.3804062,-80.0442629,30
"3049","4UuZK9MC4yYg5AJ0Sw6CrQ",40.4295686,-79.9223559,19
"3050","9lWgWAARYLsSL-g4kpn_gQ",40.4298415,-79.9890098,15
"3051","9rpQfebWYwMPQoyXOeIvAQ",40.4404409,-79.9986958,4
"3052","Alk2AVNg3wTrI4L1d-krZw",40.4514882,-80.018326,8
"3053","BG1_Sxh0NJylU3zwwF16fw",40.441706,-79.877977,511
"3054","BaoMhBMUDnMDud6F2ZgxrA",40.4520122,-80.0167006,8
"3055","FjZ4UmyyN4HvFMGoMKKnBg",40.4287053,-79.9855375,15
"3056","IA6PfHhZ9MPfBBvyVBIJpg",40.464219,-79.939789,99
"3057","TJGyQhLXa1tGjs3WNT8JmA",40.4824896,-79.9514213,73
"3058","ZiCVll2DAhYpH5t_m7QF9w",40.4587256,-79.9290604,3
"3059","ZqT9SzwYNYyHC-wr3JMlJw",40.4288425,-79.9837895,15
"3060","aZSisVGIs4ldLGT5dW837w",40.4727313,-80.0616082,198
"3061","dW8Xdi9L5xYHSGfohg8IdA",40.4321990555,-79.8937211913,88
"3062","f7KSZQ9NZw-bSdIEXQsXJw",40.3949331,-80.0342686,65
"3063","jgjAp4sFmc8xNzZ6vZKKOQ",40.4368825,-79.8576828,512
"3064","nA4oBEtQ9e85aBnfzB63wA",40.3560807,-80.0503427,112
"3065","sIh3fwgsypJ_7kTkrpOgcg",40.3502834,-79.9950533,293
"3066","6hfgYr-7jyDxnbIvq-b-0w",40.3621116,-79.9321643,372
"3067","8DM5d4go1MOuJcwVHnNTSQ",40.38229,-80.095557,54
"3068","Cc4Tra8cd5KZ4Awhx27HdA",40.4521327,-79.9646801,513
"3069","EYjc27Vce4tX8IZzhWZUDw",40.4220742,-79.928603,24
"3070","G8KW_alJwGhEx5IAT2sunw",40.4381851,-79.922297,19
"3071","JL5B_s1EoN4zIru4JSw4Qg",40.427135,-79.890649,131
"3072","Pbiu73wZU7AQDOH51zIXPA",40.4427665933,-80.0868988037,410
"3073","Q2LRId2kvf7KLgNCShyfBA",40.4270707,-79.8905657,131
"3074","XmJJQjudjE7bXZyFsH0ECw",40.4289671,-79.9890234,15
"3075","Xu5azmrPOMCgNC-fdNA9eA",40.4401579,-79.95612,2
"3076","bRxMp5hd5Pql908HiZrknQ",40.427648,-79.970147,15
"3077","cjD2yGRhT5yaSj_KP55Ptw",40.4516553,-79.984218,32
"3078","wu-lbxobhEXCSBYDa2Gnwg",40.438271,-79.9217951,19
"3079","1FbnUyUXZ5p6sgUqx4qJnQ",40.3665256153,-79.9816504728,37
"3080","4eRlRYQ4iBedD7Ymiuah7Q",40.433911,-80.005324,13
"3081","8xvnIG6zg2cA-thJJ5NW8A",40.49046,-79.904612,90
"3082","AkLBi4nYF64VX0NEvtweAw",40.4287961,-79.9830899,15
"3083","I1GNaQKonjq8PF8PGqNW7Q",40.4037481,-79.9166814,338
"3084","LO2CjrNL8DXkvm9uALgRjQ",40.4127917,-79.909169,252
"3085","OjzR6hUYasFReo0vhVn0-w",40.455167,-79.994957,514
"3086","Q7_NVo2y9GAyfBQ0LVNHbA",40.3527436,-80.051873,80
"3087","QF8LfL5rJbb0T81oIvri8Q",40.4301585,-80.0072843,97
"3088","VisPViZnMhqywBsrBC4-VQ",40.4571875,-79.9168529,60
"3089","Yk2fXE8_nc6wiuzMMsCIyg",40.3905629,-80.0724221,142
"3090","hz5sOX5-vX1xx_NtZzVAZQ",40.42744,-80.0557649,33
"3091","imM-x_nAxVtYGVFJJ4FS3Q",40.4285966,-79.9864887,15
"3092","kL654J-hE2S4ShF6atfYrQ",40.443774,-79.995567,4
"3093","qp2rCB-qR-07G7oDbGOpOA",40.4262299749,-79.8881149292,131
"3094","rXb8s7TOx2-uWxzACEXcpg",40.442799,-80.002503,4
"3095","wc6MUrDdAtQLqKUDn4F0ew",40.440995,-80.002186,4
"3096","wswNsVmiM5O8ngeq60kV5A",40.3689607,-80.033156,12
"3097","z9etF3Km6-Q9oatWlP9Ugw",40.3791132,-79.9245323,515
"3098","0DlGOTI4xXLgF2eEm_E82Q",40.4485641,-80.0046163,57
"3099","9D0muUbQVMrw3_eDg3tkFg",40.495304,-79.94511,350
"3100","9TOZic931NktWjVGftktJQ",40.4565015,-79.9302162,3
"3101","9VjQd37E5B5o7kiOXpv0Qw",40.4332241,-79.8846603,330
"3102","DPB4hpqCd49yC8BwmsOAqA",40.4507834,-79.9354103,25
"3103","Eu3Iwje0YY8ectr-CxMgqg",40.4107319,-79.9115741,46
"3104","HsmK3ClU3jJ52PdZEeC8Bw",40.4958991,-79.870652,516
"3105","Kvtc2vxOmVbBT1Uti1k31Q",40.439424,-79.959407,2
"3106","MGfE7fN_V4D6DTOE8b1Otw",40.4541724,-79.9547409,71
"3107","Nnk1gNKSi_12ziNuK2llxA",40.4575612,-79.9250618,3
"3108","OkcK2_-VINAfvM10eRnGgA",40.4424229,-79.9973231,4
"3109","WGtAd_CzOGuyejMsGiiY5g",40.4017064,-80.041801,1
"3110","Y5mY_dT7-_wauhQXLQgqtA",40.4435295,-79.9521286,2
"3111","_kPuX1OAC4QWb2NM9Fbhzw",40.428778,-79.976491,15
"3112","cUVoyuhqv3ArYwwG_YcY1w",40.4670069382,-80.014326709,517
"3113","dvjl6OUHD0djaW-PkWwLig",40.396201,-80.035449,65
"3114","l0vJUx3QTx2UTnv_bQQNfQ",40.4516238,-79.9329477,25
"3115","pG76BRH7k9SVc9YW3jkANQ",40.454149,-80.031222,96
"3116","q5g_zeAdwsZQp0p9GPnTJw",40.3695859,-80.0348341,12
"3117","r58I7iI0EAMkvhcyarwnvA",40.436348,-79.921667,19
"3118","wx1k6etLXOFkl5g-Z5ILJQ",40.419217,-79.9274499,72
"3119","-taSf0shFSUKy9iCXnySsA",40.3925524,-79.9000102,518
"3120","0mYlBBYkKTk4prNj7tsBlQ",40.4418329,-80.0038794,4
"3121","7eL9P3f3P2AmVceWnSVfiw",40.4790514,-79.9554846,73
"3122","A61mX9Ed_txnw-S9idIdZg",40.4596217,-79.9256028,3
"3123","EGX-fQ-M7M6wZntgRj9ZoA",40.4583592,-79.97178,32
"3124","QZh8oz9dg15GL2KxhXolyA",40.4281053,-79.9725894,15
"3125","T30T1agpZBnfChpAEiXqkw",40.4730172,-79.9589109,10
"3126","T50eTHtbkYMXeFDmVZyKEw",40.4318322,-80.0155567,76
"3127","USN6HjZtAGAGz6Tm5GuvtA",40.4369200365,-79.9481964111,359
"3128","YKQ09HGeV3_oiKp8NK7Zqg",40.4504428,-79.9844821,32
"3129","ZZd5p8hW25xKd0DxgHxxmQ",40.3901805,-80.0407634,177
"3130","_dzVl-2er7vBErss9uCrTA",40.405401,-80.0301225,134
"3131","b_9N-v-me-QavqDVKQPVJQ",40.3941132,-80.0667601,34
"3132","fedVnSMYM7bKs5YHD6Ykvg",40.464139,-79.9530141,3
"3133","gPkYdydQdc-_oPBwUitl2A",40.4373898,-79.9995796,4
"3134","iScLaoq1nOhrGQ2N7_mAlA",40.4277334,-79.9755007,15
"3135","tffRvxHuNX40wNRpwG381w",40.493713,-79.9480109,299
"3136","1iHw75jgHQSCfUaR6mgwEg",40.450746,-79.93425,25
"3137","1n0n_-Iz0e3iVpH8sereiA",40.458139,-79.928437,3
"3138","2qPTMjevPpL277yfFfGvFw",40.455929,-80.0065429,48
"3139","8BUJXN2fU15kclyTA3KhAw",40.4493873,-79.9861731,32
"3140","CpO1lqKf17bd7tpN8-BQAg",40.4098243713,-80.0853347778,9
"3141","Ua437ZSbqfFl-MuC-G0olQ",40.4086456,-79.8957193,270
"3142","W0YoIQCjKGcEuAxjl2u8Ng",40.4380697,-79.9982823,4
"3143","abjCeXv_-gplOrqplHytZQ",40.4285905,-79.9808225,15
"3144","avMB_pG3lBy_M3rz5voSQw",40.4458765,-79.9490704,2
"3145","dgK5LYQonYfKLtlY4NxgCA",40.4276575,-79.9690715,15
"3146","jRGBi95Jxp3IOFk-Bv6X8g",40.4499631,-79.8983409,379
"3147","lr4Zti9WOHXWHu8Yp3zZkg",40.426798,-80.005301,365
"3148","rBRTxQBjcD4B6vCeDJMFPQ",40.40867,-80.085279,9
"3149","rVwbsvynuVZH5LpgOx4oeA",40.440592,-79.996589,4
"3150","wziHV0Zs8AMFHdBrMaV2fw",40.4586225,-79.9294051,3
"3151","63rmr1oM0BbAXcUfNEaieQ",40.4343522,-80.0053102,13
"3152","6RUuRM5W-F7Snu_4LCQ8lQ",40.441129,-79.9979351,4
"3153","BItKYpyJNZFMSEs9yh7mJA",40.471085,-80.089003,519
"3154","C7pxayTvq-JwnModz-6lxQ",40.453845,-79.980478,32
"3155","LMq79iPHEEXGxsPYvk4MdA",40.429153,-79.9516076,520
"3156","LUUDRq1dvAPSCiOWwexMUQ",40.4101548,-79.9022238,181
"3157","Lmu8vPd4dZ6vmuK0Z8I--w",40.4239733,-79.9782558,222
"3158","PQWrBAXEVtC5Q9eqdyl87w",40.4516866,-79.9319237,25
"3159","R8AgqxryV5iLk45lvIPozQ",40.4412329,-79.957026,2
"3160","TBvAoLn5Js8z8M9eMtPHBw",40.4278926,-79.9652548,15
"3161","VJe-sf7dBY6GRGO6TcqzTA",40.4567693,-79.9292802,3
"3162","W25mXeVDTHBIXAidJrwHPg",40.4730851446,-79.9621242835,409
"3163","gQcA3hv40LZUnOXZraw18w",40.4256866,-79.9750185,521
"3164","gbTYxxfAHVjQ0jEg6QfZmg",40.4507558,-79.9851419,32
"3165","nEDIL55gxABfqbRy94AmMw",40.457183,-79.8942299,522
"3166","rm3Qa9_nBpU80B0nEpjB6g",40.4150202,-79.9200194,523
"3167","xq6DZid0uWtiBqehmhD9GA",40.4510098,-79.9345891,25
"3168","yCyLqBX3aujcR0SeIuxSWw",40.4406579465,-80.001993258,4
"3169","zCakYVI_12V43wFpNjcsqg",40.4505333,-79.9345149,25
"3170","-Fw9yVzf-G5Awk3pZI_HNQ",40.4406105,-79.9586239,2
"3171","-f7DAEshJrKyOkHJhNPQ3g",40.4406105,-79.9586239,2
"3172","04ogq23JnzauhezrWEXG_g",40.4215163,-80.0297296,144
"3173","0QkkNagJaWllynycTF-fRQ",40.4513619074,-79.93359755,25
"3174","1mCFRovRzuNNgXNf_YDhkw",40.45209,-79.93223,25
"3175","CKoH7hdT4HNykFg0scBImw",40.4409738,-79.9581686,2
"3176","CgGT6sr4OCF2BHYngOIqlw",40.383607,-79.904493,176
"3177","DZ11986Sfe4vMo9Y3fHZ3g",40.452067,-79.950553,3
"3178","FFX46wxMJBmlWdOxgLTdmg",40.4428606,-80.0025287,4
"3179","Nui7Cnhrhrm4Ar2rcSHbIA",40.4707828,-79.9602498,10
"3180","S6_IpnAJC-jyYoaJ_v5HYQ",40.465036,-79.9418579,99
"3181","lX2b6CAQph78Z3jzNWHJAA",40.4262562,-79.9398837,116
"3182","qXDOMgynPeqe8yFcxLZH-Q",40.4563601,-79.9150946,60
"3183","yWVY1Bq19lDxu3BP7_96EQ",40.451668,-79.932915,25
"3184","3X2vdOhvoCuyrpEsPxfzzg",40.428108,-79.973988,15
"3185","79Z0VidcBIBCi7-hNCLmSA",40.4289706,-79.9850734,15
"3186","9aw0t0rlACKkMaxsX0KlKA",40.3959782,-80.0464983,186
"3187","A-oESW41yq5QpfNvrooRwQ",40.4287953395,-79.988044789,15
"3188","Bg61jOnSCZGiNSXtKoThVQ",40.4454671,-79.948572,2
"3189","DMCNGlV2VA6dkD6z22bohw",40.4425298,-80.0002114,4
"3190","HjrK4QKp9MZbeopSbc6Evw",40.4796743,-79.9552129,73
"3191","I5JRRkFZrrdcdiT91WwdUw",40.464958,-79.983936,235
"3192","J-zJvrEVKiBl8h2JAp6kLg",40.439132,-79.954355,2
"3193","Mm4CWy0ZPxdgCfy-ZfcoEw",40.441197,-80.0024789,4
"3194","PUS65BH7urto4zhUJ5Obmw",40.4521792,-79.9827925,32
"3195","RxKrw38oyeYszQ6guY5b1A",40.4027249,-79.904308,524
"3196","Wa9uxkTnz7qeFY4Dg4vXxA",40.4286716,-79.9778263,15
"3197","egky1j0WUGf97EU4fGXLgw",40.4508782,-79.9842332,32
"3198","hkvmfv2v6y5rmhWBqnSkSA",40.4578533,-79.9474966,382
"3199","ifVVRWX3oEe2tPAcBLPrRw",40.460212,-79.925355,3
"3200","pQIyWZx8cu_dfT6xfjyT2g",40.3951003,-80.0335081,65
"3201","qystjlmQDxc1oPQsYtsj6w",40.4945477,-79.9347661,68
"3202","uczYKIPMxqkGLIBynp7Kwg",40.4337303442,-80.004607987,13
"3203","yC4FDptvMZ_xsLn6jO0pvw",40.4425755,-80.0053813,4
"3204","yK83lDAsFoQapbkkVPdNpA",40.4327086,-79.9248669,19
"3205","ysCLY934sncfn_4OByGhNg",40.4567313,-79.9303474,3
"3206","6JOIiBIroaDLkUrj2hR6-g",40.414428,-80.011614,525
"3207","Dg6mddtLmjz580JVyyx9fg",40.4565667,-79.936316,3
"3208","F1WATjGcFKhewCXvleTi8w",40.414769,-79.987392,195
"3209","FituZ4jYzRe41ac9uvcHaQ",40.407859,-79.916227,46
"3210","IMvzeKSURgwCpiOk-Ih25Q",40.458876,-79.9433712,3
"3211","QHI_sBKISzQsDMp2cXBXjQ",40.48345,-79.950042,73
"3212","Ruk-9ABvnLUJsYGCO3QFXA",40.4330076,-80.0045618,13
"3213","S8f-tNo0rEnA_kWQg_RLVA",40.4671309,-79.963842,10
"3214","b2YCKBt4A4Jub9r0BvbMDQ",40.4287909,-79.976686,15
"3215","bMygiwZWA_UzCUCw6C11Iw",40.4881157,-79.8854112,7
"3216","eZ9ryX8Ij8Ha4DGLteCK2g",40.4358767,-79.92287,19
"3217","fp-tknN_5XBmhUS4fSJBgQ",40.462412,-79.91417,526
"3218","l3HyghOg5s_nTQtmXI0i-w",40.452898,-79.981791,32
"3219","nvrXLcmknaYuiGRquWhwIQ",40.4193308,-80.0302799,144
"3220","ppv7AJFnTxNGhlktLaCLiw",40.3752218491,-79.9834863304,206
"3221","qMWWQpMiMcV8jz_57cBB0w",40.4670725,-79.9641251,10
"3222","-oje3Dm6XdYRVKtwalHneQ",40.4577,-79.9334827,3
"3223","079g3KpS_7j_Zw53JmD9Vg",40.451096,-79.9332613,25
"3224","1Ma08mOkfr6egCRFixawtQ",40.492818,-79.8625859,16
"3225","4n_KDjH3dQCIxHZ3SWVO6g",40.4435037,-79.9415706,258
"3226","5F1pFxJVAqkDzukIHva5JQ",40.457544,-79.925605,3
"3227","8q8GMsDPYp4JVdx6k-FeTA",40.4377788,-79.9211229,19
"3228","9cuRKVFit28XH8MhELRwpw",40.4512474328,-79.9514841288,3
"3229","L2iCpidvDsg2lVTfFtegiQ",40.454942,-79.885547,527
"3230","NdUpa6d8zmfgEe7EKxIouw",40.4285797,-79.9855204,15
"3231","OLRmo6PVl59RvT3OdvYIKA",40.459856,-79.9255613,3
"3232","Rgn06TuHBnwZfAE93EQZGw",40.496144,-80.05738,31
"3233","XOhxYCwkx7gfZv8bi68aUw",40.4282880868,-79.9752062559,15
"3234","XY3sN_2uusMSU9i1WINFeg",40.4430419,-79.9986943,4
"3235","cY_YpEYjeGTVgZEQJRp6-w",40.4728413,-80.0618414,198
"3236","gugvZm5P0XNkhIXkpEboFA",40.4588287,-79.9287034,3
"3237","iC9zsSKlx2smt52gjf2VnA",40.4866876,-79.8885902,7
"3238","jnzSNWoOjBityIjb0tZRSg",40.4556762,-79.9770197,32
"3239","mDXOGmlJlUe-AY6TmInUDA",40.4288414,-79.9834887,15
"3240","mmTNTLJJUD8H09mCN2NiOQ",40.4563571,-79.9301605,3
"3241","rDCKfDyo1SPNAyXnUekryg",40.4722799,-79.9590026,10
"3242","sbW8qHJgzEIH42B0S-3New",40.4092932,-79.9141865,46
"3243","tY0K5GOyyluUgkbeiN3UEA",40.4566445,-80.0070379,48
"3244","xpRB8tolWoJ0FYaRtXy-qw",40.4339776,-79.9226824,19
"3245","3mnT2b6cY-Tepmon354FYA",40.4214972,-79.8901259,196
"3246","8Zoej25Y9-yEyuiL7-Ax7A",40.4380885,-79.9219196,19
"3247","9kdUXcx-0d93fEBqp4kcpg",40.3941874,-80.0211363,47
"3248","A-7LUuRxyWAvX5IuUg6A7A",40.4418197,-79.9571314,2
"3249","NUohh--5lVY8pu61uy9oEw",40.4580184,-79.9275787,3
"3250","OIL-eZX8d10jgWPLW-E7zA",40.4810675,-80.0413982,381
"3251","Q7TQzEqPBq1vbyHVTIleKQ",40.461152,-79.948524,3
"3252","RbEWEqy_N-DymvO8JDPdgQ",40.416942,-80.066061,225
"3253","Ump9ZR6bsyXnHgxWCxcHxA",40.4476977,-79.9312559,528
"3254","Vkzr2JJdswDDW3U2n2xMZw",40.4430038,-80.0000446,4
"3255","XpegQQruI5HSoQk7smiugQ",40.428156,-79.974874,15
"3256","YYNqf7ZjlYVjlmv_xLqCjw",40.3932983,-80.0656595,34
"3257","_JFJMiT1xo4A-F0LiG_0WQ",40.4400691,-80.0007903,4
"3258","bbfdJ1dkwWNww1m_SfyDnQ",40.456746,-79.9294479,3
"3259","bkZ58n2MoXqKUWgYtSBnNA",40.4514119921,-79.9336313456,25
"3260","ewN984Rvux04uuQFrGu7mw",40.4377293,-79.9227349,19
"3261","jt5lOq4Ab33j4LdfjrK42Q",40.4876186,-79.8819256,40
"3262","k9Nlz5eY8UY9y7KaJjYOAA",40.4277648,-79.985148,15
"3263","l3ZH41X7rNxP2K75stSWvw",40.4396105389,-79.897574544,45
"3264","o1GeI_Ml8uF1iqSNxRzYnw",40.4449437,-79.977398,443
"3265","vtD63fb2pCKIAFZs-M-kWQ",40.4372344243,-79.9611353874,179
"3266","ySytWG_3A_zp7olea9RFIQ",40.4896822,-79.9017182,90
"3267","yvUJ5bedjwtyQv7XRNPCdQ",40.3813236,-80.0440054,30
"3268","-j4cyxQhg3uikKll8GspBw",40.4519412,-79.9840934,32
"3269","4D2FmqwuQ_OXypQkQqQZcw",40.4414335,-80.0020533,4
"3270","9SPwF-vRgtuHxciFxv5YLA",40.4571033,-79.9296345,3
"3271","FZBF8EptLV5WT60g-JIw_Q",40.489099,-79.9007219,90
"3272","Gz0qsqD1asCXh5CgwCLLaA",40.460053,-79.925368,3
"3273","Q2VnjIfwLcmZHX-YKKsdng",40.4406597,-79.9940035,4
"3274","R9DQgj6_yMWbJNOanR-JtQ",40.4406248,-79.9958864,4
"3275","RCo2xqW-7PU-gu4yaiSI3Q",40.439886,-80.0004154,4
"3276","Wk1DgX-EEiNZSybv-iqSnA",40.390315,-79.865458,251
"3277","XwqT3Mq9K0yUDP7qLeVJfA",40.4194768,-79.9279031,72
"3278","_uM8TQ1tGGRxse8jvRThow",40.4147822,-79.8555378,529
"3279","cRHkJnBe8kvoyzQs8Q951w",40.4442075,-80.0405986,530
"3280","cZ9M7z5TebEhnsTwkRQi2Q",40.457169,-79.915434,60
"3281","enMbiVCKbvwCtYPZJV6UKA",40.4403612,-79.9534086,2
"3282","fd8Pa584WDbhuw5oqGkOcg",40.4480093,-79.9383971,425
"3283","gIcIVPc9Cf4Ku6696Mf05A",40.4259997,-79.9651005,15
"3284","tC04i64a3nKCcvrnDpbT3A",40.4693606,-79.9612567,10
"3285","wUQvmPtnHvX_oM2kpXUPMQ",40.457783,-79.927793,3
"3286","zbBNM_2GaDgEw_C8Kyp2Eg",40.4600213,-79.9726906,32
"3287","zvqxmVZgJ0XpJfb1Xn5jKQ",40.3923379,-80.0662223,34
"3288","2X32M84ejYIAC6HsrT2gpw",40.443888,-80.000223,4
"3289","56eSsdwPI7t6c0t312VqLg",40.4501457,-79.9142223,168
"3290","IaDEK8SxohY2_IyysOQHMg",40.4291647,-79.9763226,15
"3291","JrHGyyojkdJqc8pD8I3GEA",40.461366,-79.947807,3
"3292","NywaC0sIqRAn0z_R_eEPQA",40.443015,-80.0035167,4
"3293","Sktj1eHQFuVa-M4bgnEh8g",40.4054039,-80.0762665,531
"3294","V8WFMV3iMvUvJGWBzexe_A",40.4435157487,-79.9447413906,532
"3295","YUZVBdGmagwXV-yOhR-1GQ",40.4851129,-80.0416964,533
"3296","_mEG7lN5dmuEg4tnpUyALw",40.4453977,-79.9446449,534
"3297","cEjyWr7veexi2gou06f0TQ",40.4293979372,-80.007436003,97
"3298","hCgy2boywZ0m9NfqV-zKlQ",40.457283,-79.91685,60
"3299","hc1UgB9c2EYEmFmbyc8QYA",40.4258175,-79.9418488,116
"3300","iBZRphMDFcS2aMbawc1OvA",40.3736775,-79.8737336,413
"3301","lqvE9OXtOdtbB_m55U5kGg",40.45588,-80.006529,48
"3302","wQlyq6tO_kwv7eNTiNQzgw",40.427333,-79.969009,15
"3303","yalcA5czeW7qly_6ksp1nw",40.416861,-79.925444,89
"3304","0Ir2L-nWFFQP3jB7fnWTuw",40.357213,-80.0520951,112
"3305","0WZ4-uFX5olbCYGSOO6C6Q",40.394049,-80.0356606,65
"3306","B1RSo17_ObaqySpqsOzIUw",40.452265,-79.951601,3
"3307","Bfu68BHfVlz7959jkWBC6A",40.4399299,-79.997035,4
"3308","Bm-zSDHpvSiONQo9pYAWJg",40.440251,-79.939362,535
"3309","DHdCPauf_hs5yITz7sJVZQ",40.457711,-79.9252872,3
"3310","EkCAUkIqKCopBDiTbLgsRA",40.4070234,-79.9102972,92
"3311","Hjefge6EdUepbVbvDnnmOw",40.4543563,-79.9446292,3
"3312","McRjMy-3YgkR7lO1QFfpoQ",40.489356,-79.9012144,90
