,business_id,clusters,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg,users_sum,categories,city,state,name,review_count,stars,latitude,longitude,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,regression_value,weighted_regression_value
3157,KyLEavtA-LAnDoL8p72UOw,280,4,3,3,2,3.753030828,4.811666667,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA,Exercise Warehouse Gym,4,4,40.4627971,-79.9556863,,,,,,,,,,,,[Bloomfield],TRUE,16,18.05833334
3158,NokbsnddUVEAS0IiVjHgSA,4,7,3,2,2,4,17.51333333,"[American (Traditional), Restaurants]",Pittsburgh,PA,Taste of Art @ Art Institute of Pittsburgh,6,4,40.4374254,-79.9995548,none,,,,,,,,,,FALSE,[Downtown],TRUE,24,70.05333332
3159,RhOTBt7ISr2rhXisSMLTSw,2,169,49,35,13,4.116485979,246.8966667,"[Food, Tea Rooms, Asian Fusion, Restaurants]",Pittsburgh,PA,Spice Island Tea House,230,4,40.4400334,-79.9559915,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,920,1016.346667
3160,TJS9ow91yySX4Gt35hQc1w,536,3,1,1,0,5,2.395,"[Pet Services, Pets, Pet Stores, Pet Boarding/Pet Sitting]",Pittsburgh,PA,Three Dogs & A Cat Grooming Salon,3,5,40.4702864,-80.0302693,,,,,,,,,,,,[North Side],TRUE,15,11.975
3161,U35V81BeSi8NUHA2zxp71w,2,25,3,3,2,3.2947274,33.44333333,"[Japanese, Chinese, Restaurants]",Pittsburgh,PA,Sushi Boat,33,3,40.4415702,-79.9573067,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,99,110.1866667
3162,Z-BI5HJmC2HcpiVuXwVM3A,25,43,15,9,6,3.728993286,76.70166667,"[Peruvian, Latin American, Restaurants]",Pittsburgh,PA,La Feria,64,4,40.451723,-79.932833,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],TRUE,256,286.02
3163,fvf2jK1dFbf1slHfxKABUA,37,5,4,2,2,5,4.555,"[Barbers, Beauty & Spas]",Pittsburgh,PA,Barber Shop Styles,5,5,40.36682187,-79.98428882,,,,,,,,,,,,[],TRUE,25,22.775
3164,kmReHON9drrOz1wCBQnrAw,94,4,2,2,0,3.750688705,3.63,"[Pizza, Restaurants]",Pittsburgh,PA,Italian Village Pizza,4,4,40.3841268,-79.977326,none,,,,,,,,,,TRUE,[],TRUE,16,13.615
3165,m0QsJDntW1MrWCxBVFwuAg,171,2,0,0,0,1.81732734,4.078333333,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,Wendy's,5,1.5,40.392802,-80.062098,,,,,,,,,,,FALSE,[],TRUE,7.5,7.411666668
3166,nLrYAym397Yg6D0mOv6iMw,98,5,0,0,0,3.024521073,6.525,"[Local Services, Community Service/Non-Profit]",Castle Shannon,PA,Society of St Vincent De Paul,4,3.5,40.366735,-80.013733,,,,,,,,,,,,[],TRUE,14,19.735
3167,nNt1Gdc3O9ZE7bcB98IRbw,537,5,0,0,0,2.721886084,7.988333333,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",West Mifflin,PA,Holiday Inn Express & Suites Pittsburgh West Mifflin,6,3.5,40.350011,-79.9254179,,,,,,,,,,,,[],TRUE,21,21.74333333
3168,oPX8bpZ3dqviYQuic0Ahqw,46,3,3,2,1,3.752598753,4.81,"[Fashion, Shopping, Shoe Stores]",Homestead,PA,Gordon Shoes,6,4,40.408145,-79.9160494,,,,,,,,,,,,[Homestead],TRUE,24,18.05
3169,rDgiBah58fc6AfVD58m2mw,4,7,2,2,2,2.919032108,14.32666667,"[Cafes, Restaurants]",Pittsburgh,PA,Cafe Fifth Ave,8,3,40.4387014,-79.992011,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[The Hill District],TRUE,24,41.82000001
3170,uidVX4tnsw7VmNZViJUfiQ,4,5,2,2,2,4.903317536,21.1,[Local Flavor],Pittsburgh,PA,Pittsburgh Skyline,7,4.5,40.4475255,-79.9933976,,,,,,,,,,,,[Strip District],TRUE,31.5,103.46
3171,veoBudGo99JLNVT0Gj2Slw,117,23,0,0,0,3.144278607,49.915,"[Mexican, Restaurants]",Pittsburgh,PA,California Taco Shop,28,3.5,40.3783008,-79.9908996,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[],FALSE,98,156.9466667
3172,zQ5rJZ9JOhEOsFYLkO7qUg,109,31,13,11,3,3.899539932,46.37,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,Someone Else's Bar,32,4,40.36487,-80.026093,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,128,180.8216666
3173,96s4xeGHyjH8YU0wJjBZPg,15,7,4,3,2,5,6.963333333,"[Accountants, Professional Services, Tax Services, Financial Advising, Financial Services]",Pittsburgh,PA,Siegel and Company,8,5,40.428026,-79.972679,,,,,,,,,,,,[South Side],TRUE,40,34.81666667
3174,98yxgWiQCm-UpidnsJfC_w,97,3,2,2,2,2.873362445,5.725,"[Flowers & Gifts, Shopping, Florists]",Pittsburgh,PA,Eiseltown Flowers & Gifts,3,3.5,40.4303789,-80.00722,,,,,,,,,,,,[Mt. Washington],TRUE,10.5,16.45
3175,WxA8dcFlyvqGSlfE6ZbXtQ,73,14,3,2,1,4.642091672,12.90833333,"[Tobacco Shops, Shopping]",Pittsburgh,PA,The Cigar Den,16,4.5,40.481878,-79.952564,,,,,,,,,,,,[Lawrenceville],TRUE,72,59.92166665
3176,XtupZ29RjquKu63QCwAy2Q,4,7,2,2,2,4.536726804,10.34666667,[Local Flavor],Pittsburgh,PA,Venture Outdoors Festival,7,4.5,40.4425081,-80.0074453,,,,,,,,,,,,[Downtown],TRUE,31.5,46.94000001
3177,ZH8uzMMxbpshOLDX8W4NFw,88,15,6,6,3,4.428173775,16.765,"[Acupuncture, Day Spas, Health & Medical, Massage, Beauty & Spas]",Pittsburgh,PA,Pittsburgh Center for Complementary Health and Healing,14,4.5,40.4321638,-79.8936966,,,,,,,,,,,,[],TRUE,63,74.23833334
3178,eX58TUW5QgDtqmxCO4gBdA,15,3,2,2,0,3.08088502,4.595,"[Arts & Entertainment, Art Galleries, Shopping, Antiques]",Pittsburgh,PA,South Bank Galleries,3,2.5,40.4286145,-79.985176,,,,,,,,,,,,[South Side],TRUE,7.5,14.15666667
3179,h5cvE8TClzDrrlg88gD97Q,4,65,25,18,8,3.262986281,96.095,"[Seafood, Restaurants]",Pittsburgh,PA,McCormick & Schmick's Seafood & Steaks,66,3,40.4407839,-79.9996681,full_bar,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,198,313.5566667
3180,jLgIlhi_A78JG-43C8e63Q,30,16,5,5,1,3.395425461,34.90333333,"[Hardware Stores, Shopping, Home & Garden]",Pittsburgh,PA,Rollier's Hardware,21,4,40.3829391,-80.0447435,,,,,,,,,,,,[],TRUE,84,118.5116667
3181,kdwGeJlYwmqt9X49IG49mQ,15,31,11,10,5,3.46102566,44.75166667,"[Restaurants, Italian]",Pittsburgh,PA,Caffe Davio,37,4,40.4274551,-79.9691231,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],FALSE,148,154.8866667
3182,m7cT_avH6bvwUz4f1VgZUA,19,38,11,9,4,3.51919709,74.23,"[Chinese, Restaurants]",Pittsburgh,PA,Ka Mei,61,3.5,40.432509,-79.9228399,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,213.5,261.23
3183,mrbfnIXD5U4pMxuZgKedOw,34,2,0,0,0,3.61928934,2.626666667,"[Chinese, Restaurants]",Pittsburgh,PA,Sichuan House Chinese Restaurant,3,3.5,40.3923379,-80.0662223,,,,,,,,,,,TRUE,[],FALSE,10.5,9.506666668
3184,p-gb7k6lwO4YZiTWOlMFaA,3,2,2,2,2,5,2,"[Endodontists, Health & Medical, Dentists, Orthodontists, Cosmetic Dentists]",Pittsburgh,PA,"Bobbie L Hawranko, DMD",3,5,40.45358276,-79.93731926,,,,,,,,,,,,[Shadyside],TRUE,15,10
3185,qpbo_9bePjV9kjVZT8QeIg,3,13,4,2,2,3.707328201,29.225,"[Food, Do-It-Yourself Food, Grocery]",Pittsburgh,PA,Bombay Food Market,15,3,40.4521293,-79.9517924,,,,,,,,,,,,[Oakland],TRUE,45,108.3466667
3186,y2aAxY_lg3QONO7R2gpt8A,538,3,1,1,1,2.968367651,5.585,"[Bars, Sports Bars, Nightlife]",Homestead,PA,Chic's Place,3,3.5,40.3999649,-79.9157267,,,,,,,,,,,,[Homestead],TRUE,10.5,16.57833333
3187,2NTA4ZqSooVfBpnkEOtsvA,177,5,5,3,1,5,6.286666667,"[Bridal, Shopping]",Pittsburgh,PA,Koda Bridal,6,5,40.388349,-80.04332,,,,,,,,,,,,[],TRUE,30,31.43333334
3188,5dbzunCt920nwML5pYegsQ,539,34,22,22,10,4.427188095,49.05333333,"[Food, Breweries]",Pittsburgh,PA,Grist House Brewing,40,4.5,40.47886,-79.971985,,,,,,,,,,,,[Millvale],TRUE,180,217.1683333
3189,7JYif-4RQOMWrUkoemuytA,19,9,5,4,0,2.769377493,28.835,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Pittsburgh,PA,Bruegger's Bagels,10,3,40.437442,-79.9228098,,,,,,,,,,,FALSE,[Squirrel Hill],TRUE,30,79.85500001
3190,7f73ptePsHAr4onNi4Zjug,142,3,2,2,0,4.274242424,3.3,"[Food, Ethnic Food, Specialty Food]",Pittsburgh,PA,Manpasand Spice Corner,3,4.5,40.3906976,-80.070806,,,,,,,,,,,,[],TRUE,13.5,14.105
3191,7sc5j9G5A79MTXrRC6sOiQ,447,11,2,2,1,3.210167254,15.14666667,"[Food, Grocery]",Pittsburgh,PA,Seoul Mart,13,3,40.447245,-79.9472007,,,,,,,,,,,,[Shadyside],TRUE,39,48.62333335
3192,9NL2GL4jSPVj9SKijH5PqA,1,16,7,7,2,4.146345362,41.705,"[Food, Grocery]",Pittsburgh,PA,Kuhn's Market,18,4,40.3996765,-80.0434133,,,,,,,,,,,,"[Dormont, Banksville]",TRUE,72,172.9233333
3193,EKTqp9HjiFMOT6soOUbtJg,10,19,14,13,6,4.075079772,26.63833333,"[Restaurants, Italian]",Pittsburgh,PA,San Lorenzo Ristorante,24,4,40.471828,-79.95983081,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Lawrenceville],FALSE,96,108.5533333
3194,ORTRrw3ClZ0Ld0LgY1H_5g,65,15,7,5,1,3.787822978,30.76833333,"[Fast Food, American (Traditional), Restaurants]",Pittsburgh,PA,Eat'n Park Restaurant,19,3.5,40.3957953,-80.0335782,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Dormont],TRUE,66.5,116.545
3195,oMoSc4tTay_THqF4Ke_WrQ,31,6,1,1,1,3.660639777,9.586666667,"[Food, Grocery]",Bellevue,PA,Kuhn's Market,7,4,40.4977839,-80.0601298,,,,,,,,,,,,[Bellevue],TRUE,28,35.09333333
3196,oQ3Wl5ZqvK2beXtS8KuJTw,332,2,1,1,1,4,2,"[Seafood, Chicken Wings, Restaurants]",Pittsburgh,PA,Hook Fish & Chicken,3,3.5,40.412275,-79.988441,,,,,,,,,,,,[Mt. Oliver],TRUE,10.5,8
3197,uJSS0Kq1qoiCTXQdxxztrQ,15,10,0,0,0,4.020217975,10.55166667,"[Pizza, Restaurants]",Pittsburgh,PA,Blue Grotto Pizza,14,4,40.4288326,-79.982204,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],FALSE,56,42.42000001
3198,uPl2nKYL0uNqBqqeF2Rx7Q,102,2,1,0,0,1.783751493,4.185,"[Fast Food, Restaurants]",Pittsburgh,PA,KFC,3,1.5,40.4395411,-80.0693742,,,,,,,,,,,,[],FALSE,4.5,7.464999998
3199,uYaWjiNjQKHpLK8wRlE7Xg,3,5,0,0,0,3.74283615,11.34166667,"[Soul Food, Restaurants]",Pittsburgh,PA,T & K's Soul Food Kitchen,6,4,40.452039,-79.952326,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],FALSE,24,42.45000001
3200,vPQPsC_NkQPKDs5ljbgB3A,10,17,15,10,5,4.47323166,36.82833333,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,The Pittsburgh Juice Co.,18,4,40.462869,-79.966438,,,,,,,,,,,,[Lawrenceville],TRUE,72,164.7416666
3201,yHTLTr-QN-loO_7XoxS8qg,124,6,2,2,0,2.668034518,27.61833333,"[Arts & Crafts, Shopping, Knitting Supplies, Hobby Shops]",Munhall,PA,Michaels,8,3,40.4140637,-79.9037778,,,,,,,,,,,,[Homestead],TRUE,24,73.68666665
3202,yJz3Dl0R5SnmbGywlDYtXQ,60,50,28,21,6,2.41159061,65.88666667,"[Active Life, Sports Clubs, Gyms, Trainers, Fitness & Instruction]",Pittsburgh,PA,LA Fitness,53,2,40.4571875,-79.9168529,,,,,,,,,,,,[Shadyside],TRUE,106,158.8916667
3203,3bYjgNsMC8nxsq6T4RoQdA,30,3,2,2,1,3.410087719,3.04,"[Dermatologists, Doctors, Health & Medical]",Pittsburgh,PA,"Mt Lebanon Dermatology, PC",3,3.5,40.380923,-80.044674,,,,,,,,,,,,[],FALSE,10.5,10.36666667
3204,6tVCh9BtVr1SK4LiRE4cjw,540,6,1,1,1,3.371916509,7.026666667,"[Active Life, Golf]",West Mifflin,PA,Westwood Golf Club,7,3,40.376674,-79.88248,,,,,,,,,,,,[],TRUE,21,23.69333334
3205,7ZwHZq29K5mXyH5tqyPJ5w,3,52,13,8,0,3.855439552,82.05333333,"[Japanese, Restaurants]",Pittsburgh,PA,Fukuda,54,4,40.4608399,-79.9477607,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,[Bloomfield],FALSE,216,316.3516667
3206,8ZKrJs_z1Wfbb9yHKrwinQ,4,44,9,8,2,3.500901773,75.77666667,"[American (New), Restaurants]",Pittsburgh,PA,Tavern 245,46,3.5,40.4395533,-80.0017454,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,161,265.2866667
3207,9iH5HBZNn1yjb46AE_g4KQ,252,17,2,2,1,4.122455588,36.02666667,"[Fast Food, Restaurants]",Homestead,PA,Chick-fil-A,20,4,40.41294715,-79.90742451,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Homestead],TRUE,80,148.5183333
3208,FSZHwYbRb5iTnGUzQvDWwg,3,4,1,1,0,3.10462075,9.558333333,"[Burgers, Breakfast & Brunch, Hot Dogs, Restaurants]",Pittsburgh,PA,GM Dog N' Burger Shoope,4,3.5,40.4601862,-79.9463367,,,,,,,,,,,FALSE,[Bloomfield],TRUE,14,29.675
3209,J-2gOj0x7uLWdy-2W4vUjQ,119,7,4,2,0,3.181481481,6.75,"[Car Wash, Automotive]",Pittsburgh,PA,Mr Magic Car Wash,7,3.5,40.404905,-80.0392566,,,,,,,,,,,,[Banksville],TRUE,24.5,21.475
3210,Q9BXMPu2HnRDMq9X_2rHrQ,25,54,9,8,3,2.817632109,76.07333333,"[Chinese, Restaurants]",Pittsburgh,PA,China Palace,72,3,40.450866,-79.933919,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Shadyside],TRUE,216,214.3466666
3211,V_qDmDGc1M8dHcvciIIz6w,541,4,2,2,0,4.811710677,8.71,"[American (Traditional), Restaurants]",Pittsburgh,PA,Pittsburgh Restaurant Week,3,4.5,40.4523434,-80.0088818,,,,,,,,,,,,[North Side],TRUE,13.5,41.91
3212,a0n2kpuMZoep8crmDhM9VQ,3,5,5,5,1,4.364709636,5.223333333,"[Food, Food Trucks]",Pittsburgh,PA,Lomito,6,4.5,40.4607908,-79.9478264,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bloomfield],FALSE,27,22.79833333
3213,b7XXKWkkNd7iaW8eBUAKYQ,48,9,7,6,4,4.291798107,8.453333333,"[Food, Delis, Restaurants]",Pittsburgh,PA,Deli On North Avenue,9,4.5,40.4556652,-80.0063506,none,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,40.5,36.28
3214,etY9B3yzESnaLKsgN27NpA,542,3,1,1,0,4.10788609,3.043333333,"[Libraries, Public Services & Government]",Braddock,PA,Braddock Carnegie Library,3,4,40.4018439,-79.8654619,,,,,,,,,,,,[],TRUE,12,12.50166667
3215,nTPnejWVdbNkXRaPCJVDAQ,10,27,11,11,11,3.610062893,53,"[Wine Bars, Bars, Restaurants, Nightlife, Italian]",Pittsburgh,PA,Senti,27,4,40.46421688,-79.96638473,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Lawrenceville],TRUE,108,191.3333333
3216,oTojBCc-Lex09Fww3QmWWg,543,2,0,0,0,3.368896926,3.686666667,"[Local Services, Printing Services, Shopping, Office Equipment]",Pittsburgh,PA,Staples,3,3.5,40.4058093,-80.0359803,,,,,,,,,,,,[Banksville],TRUE,10.5,12.42
3217,q95WN1MTI-PFM_NVEfHhyA,2,62,21,14,2,3.077364251,94.445,"[Restaurants, Italian]",Pittsburgh,PA,Joe Mama's Italian Deluxe,78,3,40.44133,-79.956892,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],FALSE,234,290.6416667
3218,sh-VN4LKQ1IuJCe-_FJhuA,234,9,6,5,4,4.593490943,10.85666667,"[Polish, Delis, Gluten-Free, Restaurants]",Pittsburgh,PA,Alfred's Deli & Market,10,4.5,40.4566938,-79.9683627,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Polish Hill],TRUE,45,49.87000002
3219,ufIN_oA285Zivd-4szJKxQ,15,65,19,17,7,4.125699515,128.9583333,"[Food, American (Traditional), Pretzels, Restaurants]",Pittsburgh,PA,The Pretzel Shop,79,4.5,40.428001,-79.972244,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,355.5,532.0433332
3220,ywWWIjVPA152u7n-CEjNSg,15,3,1,1,1,2.358283746,5.321666667,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,BCBG Max Azria,3,2.5,40.4276772,-79.9661278,,,,,,,,,,,,[South Side],TRUE,7.5,12.55
3221,14gY1iJ-KRnERxHj4ONasA,4,69,20,15,7,3.259620976,111.7783333,"[Pizza, Restaurants]",Pittsburgh,PA,Giovanni's Pizza & Pasta,80,3.5,40.44340093,-80.00249847,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],TRUE,280,364.3549999
3222,BfvzYmIkVgceomExPsChqQ,2,5,0,0,0,4.504861276,14.05666667,"[Colleges & Universities, Education]",Pittsburgh,PA,University of Pittsburgh,8,4.5,40.44071,-79.9594,,,,,,,,,,,,[Oakland],TRUE,36,63.32333335
3223,DOpzRvtCjJCZuCUmrrA3nA,3,5,0,0,0,3.584468665,4.893333333,"[Mediterranean, Restaurants]",Pittsburgh,PA,Khalil's,6,3.5,40.4540688,-79.9498488,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bloomfield],FALSE,21,17.54
3224,DSw9meplxqhrB1jUFobdZg,7,8,2,0,0,2.781246791,16.22833333,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Cold Stone Creamery,7,3,40.48838271,-79.88542173,,,,,,,,,,,,[],TRUE,21,45.135
3225,FJyEF3PAqSLDV8V-whTmjQ,313,3,1,1,0,3.040300277,4.218333333,"[Mass Media, Radio Stations]",Pittsburgh,PA,105.9 The X,4,3,40.4210746,-80.0494322,,,,,,,,,,,,[Greentree],TRUE,12,12.825
3226,GQloL8yRHymE0SGZq-B0zQ,32,3,0,0,0,3.379310345,8.265,"[Vietnamese, Restaurants]",Pittsburgh,PA,My Ngoc Restaurant,12,3,40.4519288,-79.9824216,none,,,,,,,,,,,[Strip District],TRUE,36,27.93
3227,J9_8HE0wPaBHgXXUMCq3xA,2,7,3,3,3,3.37254902,17,"[American (Traditional), Asian Fusion, Restaurants]",Pittsburgh,PA,Tenders Pittsburgh,8,3.5,40.441876,-79.957109,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Oakland],TRUE,28,57.33333334
3228,M3S-60mOy2cCIwRBSo3Qrw,177,2,0,0,0,4,3.551666667,"[Italian, Pizza, Mediterranean, Restaurants]",Pittsburgh,PA,Angelina's Pizzeria,3,4,40.3894573,-80.0413122,none,,,,,,,,,,TRUE,[Dormont],FALSE,12,14.20666667
3229,NfheNBs_UbGN1r25Ehdl_Q,2,46,15,12,2,3.065729441,89.86333333,"[Burgers, American (Traditional), Chicken Wings, Restaurants]",Pittsburgh,PA,Quaker Steak and Lube,55,3.5,40.4406403,-79.9582222,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],FALSE,192.5,275.4966667
3230,OIrKSV2jHSYGmS0FqAW5nw,3,10,3,3,3,5,10,"[Bars, Cafes, Hookah Bars, Nightlife, Restaurants]",Pittsburgh,PA,Perspolis Hookah Lounge,10,5,40.452254,-79.952033,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,50,50
3231,QA5MXQyDraHs4K2CoWVcRQ,4,6,0,0,0,3.107628803,21.80333333,"[Sandwiches, Restaurants]",Pittsburgh,PA,Fadz Sandwich Shop,7,3.5,40.442413,-79.997313,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],FALSE,24.5,67.75666666
3232,QemPjyORlLB98ON0uCst5w,544,24,14,10,6,4.280434443,42.66,"[Food, Breweries]",Pittsburgh,PA,Hop Farm Brewing Co.,28,4,40.4846999,-79.947964,,,,,,,,,,,,[Lawrenceville],TRUE,112,182.6033333
3233,RVg2Yr3QZmV3UH2z6m1C1A,40,2,0,0,0,1,1.64,"[Local Services, Sewing & Alterations]",Pittsburgh,PA,Primo Custom Tailoring,3,1.5,40.4875738,-79.8812661,,,,,,,,,,,,[],TRUE,4.5,1.64
3234,SJJkNi3nbWyGLBo6U7x8_Q,142,26,9,5,4,4.468246248,23.98666667,"[Skin Care, Waxing, Hair Removal, Massage, Beauty & Spas]",Pittsburgh,PA,Evolve Massage & Wellness Center,27,4.5,40.3903858,-80.0708968,,,,,,,,,,,,[],TRUE,121.5,107.1783334
3235,TpLtXNrNK0FcmSLtNN7rpQ,224,3,0,0,0,3.944510035,4.235,"[Oil Change Stations, Automotive]",Pittsburgh,PA,Valvoline Instant Oil Change,3,4.5,40.4906615,-80.0605548,,,,,,,,,,,,[Bellevue],TRUE,13.5,16.705
3236,ZL6DNzyenFm9Kpz6uADlNg,168,55,19,16,8,3.232611637,61.58333333,"[Tapas/Small Plates, Restaurants, Italian]",Pittsburgh,PA,Pino's Contemporary Italian Restaurant & Wine Bar,60,3,40.450249,-79.9145,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Point Breeze],TRUE,180,199.075
3237,_jsJFrAmFVPRio0eEVExbA,545,5,2,2,1,2.656441718,5.705,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,McDonald's,6,2,40.492067,-80.06235,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bellevue],TRUE,12,15.155
3238,aYWMho01O0kiVmF6XTpHWQ,162,3,1,1,1,5,2.813333333,"[Shopping, Antiques]",Carnegie,PA,Heidelberg Antique Mall,3,5,40.3882623,-80.0903819,,,,,,,,,,,,[],TRUE,15,14.06666667
3239,ihUWFwY0r3ApW5aZ4Aqf9Q,3,393,177,133,63,4.169910914,519.7233333,"[Thai, Restaurants]",Pittsburgh,PA,Noodlehead,429,4,40.457748,-79.925494,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],TRUE,1716,2167.2
3240,owSBHvo6rzIlRel0UQ-oSA,4,11,11,4,2,4.237845999,16.55833333,"[Arts & Entertainment, Paint & Sip]",Pittsburg,PA,Paint Nite,11,4.5,40.4424512,-79.9957928,,,,,,,,,,,,[Downtown],TRUE,49.5,70.17166665
3241,ozCDtYf_PFnUNBkNqG6DqA,10,18,13,13,9,4.392591905,17.95333333,"[Hair Salons, Barbers, Men's Hair Salons, Beauty & Spas]",Pittsburgh,PA,Graham's Barbershop,19,4.5,40.467186,-79.9637149,,,,,,,,,,,,[Lawrenceville],TRUE,85.5,78.86166665
3242,p6I9XmfpvCyDbkvtvQqhsw,19,12,3,3,0,2.978843767,57.745,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,Rite Aid,12,3.5,40.437832,-79.923242,,,,,,,,,,,,[Squirrel Hill],TRUE,42,172.0133333
3243,pN7YEeEbbRJkoYKXqtSGig,546,9,3,3,0,5,7.538333333,"[Keys & Locksmiths, Home Services]",Pittsburgh,PA,Squirrel Hill Locksmith,9,5,40.4452499,-79.9389968,,,,,,,,,,,,[Squirrel Hill],TRUE,45,37.69166667
3244,r-_R6lG3HWU8WYw0Zk23fA,15,25,14,14,5,4.079947463,58.37166667,"[Bakeries, Food, Cafes, Desserts, Restaurants]",Pittsburgh,PA,Bartram House Bakery,28,4,40.4273732,-79.9681119,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,112,238.1533333
3245,uvqLZ4QDuoW1ConHmJZTWw,65,5,2,2,0,4.141525917,5.723333333,"[Bars, Nightlife, Lounges]",Dormont,PA,Albert's Lounge,6,4,40.3977871,-80.0358083,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Dormont],TRUE,24,23.70333333
3246,wU-1r9JEJvctL6y7B9snHw,19,18,5,3,0,4.53293309,19.155,"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,PA,I Am Yoga,20,4.5,40.4377855,-79.922754,,,,,,,,,,,,[Squirrel Hill],TRUE,90,86.82833334
